StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
1216;5;10;20;15;1;Offensive;Balanced;Passive;Balanced;Prefers Prospects;Balanced;Loyal;4;3;15;14;6;9;16;5;7;3;3;3;9;13;0;;11;11
1217;1;1;5;1;20;Offensive;Very Non-Physical;Balanced;Aggressive;Prefers Veterans;Balanced;Loyal;0;0;0;0;0;0;0;8;0;0;3;0;0;0;16;;0;0
1218;15;20;10;15;1;Offensive;Very Non-Physical;Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;1;1;9;10;9;4;3;4;7;8;6;5;4;6;0;;8;6
1219;10;15;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Loyal;10;6;5;15;11;15;12;8;14;8;6;6;16;4;0;;11;10
1220;10;10;15;20;1;Standard;Very Non-Physical;Passive;Conservative;Prefers Prospects;Very Conservative;Balanced;8;12;11;6;13;5;10;11;10;8;2;15;18;4;0;;12;18
1221;10;10;15;20;1;Very Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;11;13;14;3;9;11;9;6;13;5;13;15;11;0;;14;18
1222;10;10;15;20;1;Offensive;Non-physical;Balanced;Aggressive;Loves Veterans;Balanced;Balanced;2;8;9;6;10;3;8;9;5;12;7;19;16;15;0;;17;13
1223;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Prefers Prospects;Innovative;Balanced;4;2;12;2;14;10;14;7;5;5;7;10;12;1;0;;20;15
1224;10;10;15;20;1;Offensive;Non-physical;Balanced;Conservative;Balanced;Innovative;Very Ruthless;4;8;12;3;11;3;15;12;13;2;1;14;4;13;0;;13;20
1225;10;10;15;20;1;Offensive;Balanced;Aggressive;Balanced;Balanced;Balanced;Balanced;4;15;10;11;3;4;4;3;11;11;4;8;6;13;0;;20;12
1226;10;10;15;20;1;Standard;Non-physical;Aggressive;Balanced;Balanced;Very Innovative;Ruthless;1;13;3;5;8;12;12;5;11;11;7;4;18;3;0;;12;16
1227;5;10;20;15;1;Standard;Non-physical;Passive;Conservative;Prefers Prospects;Balanced;Balanced;15;9;18;5;7;4;4;9;4;9;1;15;14;14;0;;3;2
1228;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;3;11;16;7;9;16;10;4;7;9;5;9;7;12;0;;4;4
1229;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Loves Veterans;Balanced;Loyal;10;16;11;16;17;11;5;6;6;6;5;11;15;14;0;;10;11
1230;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Innovative;Ruthless;6;7;19;17;14;13;5;3;11;12;6;4;17;18;0;;7;3
1231;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Innovative;Balanced;8;12;11;14;7;12;15;3;10;0;9;7;19;16;0;;12;11
1232;1;1;5;1;20;Standard;Very Non-Physical;Aggressive;Aggressive;Balanced;Balanced;Ruthless;0;0;0;0;0;0;0;4;0;0;1;0;0;0;18;;0;0
1233;15;20;10;15;1;Offensive;Balanced;Aggressive;Balanced;Balanced;Conservative;Ruthless;1;3;1;8;11;7;1;3;14;10;1;10;13;10;0;;7;12
1234;10;15;20;15;1;Offensive;Non-physical;Balanced;Balanced;Loves Prospects;Innovative;Ruthless;17;12;13;16;15;11;5;1;7;3;6;14;20;4;0;;13;4
1235;10;10;15;20;1;Offensive;Balanced;Balanced;Conservative;Balanced;Conservative;Loyal;9;9;12;9;2;12;14;3;8;16;7;3;9;11;0;;16;13
1236;10;10;15;20;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Innovative;Loyal;4;2;1;10;14;14;10;6;3;10;4;15;4;7;0;;18;19
1237;10;10;15;20;1;Very Offensive;Balanced;Passive;Aggressive;Balanced;Balanced;Loyal;14;8;6;11;14;9;10;8;8;3;4;10;14;6;0;;13;15
1238;10;10;15;20;1;Very Offensive;Balanced;Passive;Aggressive;Balanced;Innovative;Balanced;13;3;11;15;3;11;1;2;16;14;5;8;11;1;0;;14;12
1239;10;10;15;20;1;Offensive;Balanced;Balanced;Conservative;Balanced;Conservative;Ruthless;9;12;11;2;1;3;8;3;12;4;6;13;12;12;0;;11;16
1240;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Ruthless;7;1;2;8;5;1;1;11;10;16;11;5;16;3;0;;10;13
1241;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Loves Prospects;Balanced;Loyal;7;2;14;14;11;14;9;11;5;4;10;16;4;6;0;;20;20
1242;5;10;20;15;1;Offensive;Non-physical;Passive;Aggressive;Prefers Veterans;Balanced;Balanced;6;9;5;5;18;12;5;10;13;9;3;12;10;5;0;;15;4
1243;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Ruthless;20;17;11;8;19;13;12;7;4;9;4;5;10;5;0;;14;7
1244;5;10;20;15;1;Offensive;Non-physical;Balanced;Aggressive;Balanced;Balanced;Loyal;12;14;7;8;15;4;14;6;10;11;7;4;12;13;0;;2;11
1245;5;10;20;15;1;Standard;Balanced;Passive;Balanced;Balanced;Balanced;Balanced;10;7;12;15;13;16;20;5;14;6;3;17;7;8;0;;13;10
1246;5;10;20;15;1;Offensive;Balanced;Aggressive;Aggressive;Balanced;Very Innovative;Loyal;3;3;16;12;4;6;5;14;8;0;9;15;16;4;0;;5;1
1247;1;1;5;1;20;Standard;Non-physical;Passive;Conservative;Prefers Prospects;Balanced;Balanced;0;0;0;0;0;0;0;2;0;0;6;0;0;0;20;;0;0
1248;15;20;10;15;1;Offensive;Non-physical;Balanced;Balanced;Loves Prospects;Balanced;Ruthless;14;8;2;5;14;14;14;1;15;13;4;6;4;6;0;;9;6
1249;10;15;20;15;1;Offensive;Non-physical;Balanced;Aggressive;Prefers Veterans;Innovative;Balanced;4;11;8;4;6;6;15;7;12;3;7;15;11;6;0;;12;3
1250;10;10;15;20;1;Offensive;Balanced;Balanced;Aggressive;Loves Veterans;Balanced;Very Loyal;10;12;10;15;8;14;11;9;11;2;12;15;7;5;0;;14;20
1251;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Conservative;Balanced;12;14;4;9;14;9;4;3;5;9;10;17;18;15;0;;17;11
1252;10;10;15;20;1;Offensive;Balanced;Aggressive;Conservative;Balanced;Balanced;Balanced;3;13;12;8;15;12;6;9;3;8;10;8;10;9;0;;15;15
1253;10;10;15;20;1;Offensive;Non-physical;Balanced;Very Conservative;Loves Veterans;Balanced;Ruthless;7;2;5;7;3;3;3;7;14;14;7;5;13;14;0;;18;17
1254;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;8;7;15;10;7;12;6;12;16;7;11;10;8;0;;18;12
1255;10;10;15;20;1;Offensive;Balanced;Balanced;Aggressive;Prefers Veterans;Balanced;Very Ruthless;13;5;1;9;8;9;6;7;17;15;6;20;14;10;0;;20;11
1256;10;10;15;20;1;Offensive;Non-physical;Very Passive;Balanced;Balanced;Conservative;Ruthless;8;3;11;10;11;7;11;6;7;8;7;17;13;7;0;;13;10
1257;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Prefers Prospects;Innovative;Balanced;5;18;18;18;16;11;16;7;3;3;9;13;15;16;0;;4;3
1258;5;10;20;15;1;Offensive;Non-physical;Very Aggressive;Aggressive;Loves Veterans;Innovative;Balanced;10;12;19;15;7;12;7;6;14;4;8;10;20;6;0;;11;1
1259;5;10;20;15;1;Offensive;Balanced;Aggressive;Aggressive;Balanced;Balanced;Very Loyal;8;11;19;7;11;17;12;11;13;1;6;17;18;16;0;;14;13
1260;5;10;20;15;1;Offensive;Non-physical;Balanced;Aggressive;Balanced;Conservative;Balanced;14;12;10;14;6;5;12;5;3;12;1;4;16;9;0;;5;3
1261;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Prefers Prospects;Balanced;Loyal;9;7;17;5;16;19;4;2;14;10;4;10;19;8;0;;9;3
1262;1;1;5;1;20;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Innovative;Balanced;0;0;0;0;0;0;0;5;0;0;5;0;0;0;19;;0;0
1263;15;20;10;15;1;Standard;Balanced;Balanced;Conservative;Balanced;Balanced;Loyal;5;5;11;14;10;9;6;6;5;4;7;11;17;1;0;;9;12
1264;10;15;20;15;1;Offensive;Non-physical;Very Aggressive;Aggressive;Balanced;Balanced;Loyal;12;13;3;4;9;4;12;7;12;9;6;12;16;10;0;;1;9
1265;10;10;15;20;1;Offensive;Balanced;Passive;Conservative;Prefers Prospects;Balanced;Loyal;9;5;12;1;11;7;5;7;4;8;12;12;18;3;0;;14;15
1266;10;10;15;20;1;Offensive;Balanced;Balanced;Conservative;Prefers Veterans;Balanced;Balanced;15;14;5;7;4;7;15;6;11;12;10;16;7;6;0;;18;14
1267;10;10;15;20;1;Offensive;Non-physical;Balanced;Aggressive;Balanced;Balanced;Balanced;5;7;3;12;1;7;6;9;13;16;5;19;8;8;0;;11;15
1268;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Loves Prospects;Innovative;Balanced;11;3;5;8;2;3;13;10;9;16;5;11;15;3;0;;11;14
1269;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Conservative;Loyal;12;14;6;1;14;12;12;7;6;3;8;5;9;10;0;;18;12
1270;10;10;15;20;1;Offensive;Non-physical;Passive;Balanced;Balanced;Very Innovative;Balanced;12;1;14;1;4;3;5;3;12;10;5;18;18;8;0;;14;16
1271;10;10;15;20;1;Offensive;Balanced;Balanced;Aggressive;Balanced;Very Innovative;Balanced;11;5;2;12;7;15;15;3;9;1;6;7;7;8;0;;15;13
1272;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Prefers Prospects;Conservative;Balanced;13;11;8;18;6;10;7;11;10;9;7;9;7;11;0;;6;5
1273;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Prefers Prospects;Balanced;Very Loyal;6;14;7;12;20;8;12;8;15;11;3;5;19;8;0;;8;4
1274;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Loves Prospects;Balanced;Balanced;13;10;18;17;11;4;12;8;12;10;3;10;8;9;0;;2;13
1275;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Balanced;Prefers Veterans;Balanced;Loyal;8;4;3;6;13;15;18;8;4;1;2;11;7;13;0;;4;1
1276;5;10;20;15;1;Standard;Non-physical;Balanced;Balanced;Balanced;Innovative;Balanced;10;13;13;5;15;13;12;10;9;4;7;8;17;4;0;;2;3
1277;1;1;5;1;20;Standard;Non-physical;Very Passive;Conservative;Prefers Prospects;Balanced;Balanced;0;0;0;0;0;0;0;4;0;0;5;0;0;0;19;;0;0
1278;15;20;10;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Very Innovative;Balanced;9;3;12;11;1;8;8;7;11;0;5;6;12;14;0;;5;14
1279;10;15;20;15;1;Standard;Non-physical;Balanced;Conservative;Loves Prospects;Balanced;Balanced;8;13;3;6;7;6;3;6;3;12;2;10;7;4;0;;10;2
1280;10;10;15;20;1;Offensive;Balanced;Very Aggressive;Balanced;Balanced;Innovative;Balanced;14;7;3;14;9;1;1;5;7;12;9;14;6;14;0;;11;16
1281;10;10;15;20;1;Standard;Non-physical;Passive;Balanced;Loves Prospects;Innovative;Very Ruthless;2;6;4;7;15;12;2;6;7;13;4;5;7;15;0;;15;16
1282;10;10;15;20;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Veterans;Balanced;Loyal;4;8;12;12;13;11;8;6;13;16;2;20;18;3;0;;12;12
1283;10;10;15;20;1;Offensive;Balanced;Aggressive;Aggressive;Balanced;Balanced;Balanced;7;10;3;8;11;6;5;6;13;1;4;20;18;13;0;;16;13
1284;10;10;15;20;1;Offensive;Non-physical;Balanced;Very Conservative;Loves Veterans;Balanced;Ruthless;12;12;3;4;9;3;6;2;6;5;8;19;18;10;0;;16;11
1285;10;10;15;20;1;Standard;Very Non-Physical;Aggressive;Aggressive;Prefers Prospects;Very Conservative;Balanced;6;15;6;15;9;8;13;10;12;15;7;20;15;8;0;;11;17
1286;10;10;15;20;1;Offensive;Non-physical;Very Aggressive;Balanced;Prefers Veterans;Balanced;Balanced;5;4;13;12;1;10;1;3;11;15;6;20;7;8;0;;10;20
1287;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Prefers Prospects;Innovative;Balanced;4;11;6;15;10;17;13;10;7;7;6;14;11;7;0;;2;6
1288;5;10;20;15;1;Standard;Non-physical;Aggressive;Aggressive;Balanced;Very Innovative;Ruthless;13;14;9;18;7;11;8;7;5;2;5;12;18;9;0;;7;9
1289;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Prefers Veterans;Innovative;Ruthless;13;17;6;4;14;17;14;4;5;8;9;5;15;16;0;;9;1
1290;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Ruthless;7;11;9;9;15;4;9;6;10;6;5;5;7;3;0;;13;2
1291;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Balanced;Balanced;8;7;10;5;20;11;10;8;6;10;5;9;13;18;0;;14;14
1292;1;1;5;1;20;Offensive;Balanced;Passive;Balanced;Prefers Prospects;Innovative;Balanced;0;0;0;0;0;0;0;6;0;0;2;0;0;0;15;;0;0
1293;15;20;10;15;1;Offensive;Balanced;Balanced;Very Aggressive;Prefers Prospects;Conservative;Loyal;3;2;12;4;1;5;1;6;7;5;7;4;15;6;0;;8;4
1294;10;15;20;15;1;Standard;Non-physical;Passive;Very Conservative;Prefers Prospects;Conservative;Ruthless;8;4;12;3;6;13;10;7;4;10;5;4;11;9;0;;4;1
1295;10;10;15;20;1;Offensive;Balanced;Very Aggressive;Very Conservative;Prefers Prospects;Conservative;Balanced;8;4;1;1;7;2;8;7;10;10;8;14;7;2;0;;15;12
1296;10;10;15;20;1;Offensive;Balanced;Aggressive;Balanced;Balanced;Balanced;Ruthless;10;1;11;6;12;11;2;7;16;9;7;9;17;10;0;;12;15
1297;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Loves Prospects;Balanced;Balanced;3;12;15;1;13;4;10;12;13;16;7;19;12;6;0;;14;12
1298;10;10;15;20;1;Offensive;Non-physical;Passive;Balanced;Balanced;Conservative;Balanced;3;7;7;6;2;8;6;4;13;18;6;5;9;1;0;;15;18
1299;10;10;15;20;1;Offensive;Non-physical;Passive;Balanced;Balanced;Balanced;Balanced;12;10;10;10;5;3;3;6;12;14;5;10;8;14;0;;11;18
1300;10;10;15;20;1;Offensive;Non-physical;Balanced;Aggressive;Prefers Veterans;Very Conservative;Ruthless;5;1;10;10;14;11;10;6;8;4;7;16;11;8;0;;10;15
1301;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Prefers Prospects;Balanced;Balanced;14;11;12;9;2;1;12;2;16;8;6;11;8;10;0;;14;14
1302;5;10;20;15;1;Offensive;Non-physical;Passive;Very Aggressive;Prefers Veterans;Balanced;Ruthless;9;17;18;7;19;20;5;3;4;1;3;6;8;3;0;;11;8
1303;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Loyal;17;8;8;16;9;3;12;3;6;3;7;10;18;14;0;;14;6
1304;5;10;20;15;1;Offensive;Balanced;Aggressive;Conservative;Balanced;Balanced;Balanced;15;11;3;17;20;11;13;5;13;12;9;10;20;4;0;;3;15
1305;5;10;20;15;1;Offensive;Balanced;Passive;Aggressive;Prefers Veterans;Conservative;Balanced;13;17;17;11;15;5;11;5;11;8;1;3;7;5;0;;11;2
1306;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Conservative;Prefers Prospects;Innovative;Balanced;10;11;20;16;4;13;5;5;3;1;1;9;11;10;0;;5;3
1307;1;1;5;1;20;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;0;0;0;0;0;0;0;2;0;0;3;0;0;0;17;;0;0
1308;15;20;10;15;1;Offensive;Non-physical;Balanced;Aggressive;Balanced;Conservative;Loyal;3;2;10;2;8;1;11;8;15;12;4;6;5;4;0;;9;13
1309;10;15;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;10;7;11;5;7;13;2;5;0;3;9;6;12;0;;5;5
1310;10;10;15;20;1;Offensive;Non-physical;Very Aggressive;Balanced;Prefers Prospects;Innovative;Balanced;13;7;15;1;12;2;15;9;15;13;12;17;8;6;0;;19;11
1311;10;10;15;20;1;Offensive;Non-physical;Balanced;Very Aggressive;Balanced;Balanced;Balanced;7;6;2;4;5;2;11;7;17;3;6;8;7;12;0;;17;18
1312;10;10;15;20;1;Very Offensive;Non-physical;Balanced;Conservative;Balanced;Conservative;Balanced;3;10;15;6;11;3;11;6;17;12;2;18;18;12;0;;13;16
1313;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Innovative;Very Ruthless;9;4;5;7;13;5;7;9;17;9;9;20;18;3;0;;17;19
1314;10;10;15;20;1;Offensive;Balanced;Passive;Balanced;Prefers Prospects;Balanced;Balanced;7;9;7;3;12;9;10;3;8;6;10;6;18;15;0;;19;13
1315;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Very Conservative;Ruthless;3;14;13;2;12;11;11;7;16;6;10;19;15;5;0;;11;11
1316;10;10;15;20;1;Standard;Non-physical;Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;7;5;2;7;13;5;11;4;7;16;1;7;15;14;0;;12;15
1317;5;10;20;15;1;Offensive;Balanced;Balanced;Conservative;Prefers Veterans;Innovative;Balanced;19;6;9;9;14;15;16;10;4;1;6;7;7;15;0;;4;6
1318;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Prefers Prospects;Very Innovative;Very Loyal;4;8;8;16;7;12;8;2;13;1;1;10;16;5;0;;8;8
1319;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Loves Veterans;Balanced;Balanced;7;8;18;12;9;12;7;2;5;6;8;14;6;16;0;;9;10
1320;5;10;20;15;1;Standard;Non-physical;Passive;Aggressive;Balanced;Balanced;Loyal;17;10;8;14;16;12;15;6;7;10;9;14;20;11;0;;14;6
1321;5;10;20;15;1;Very Offensive;Balanced;Balanced;Balanced;Balanced;Very Conservative;Balanced;9;4;11;18;13;18;11;7;12;8;4;9;16;12;0;;5;2
1322;1;1;5;1;20;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Ruthless;0;0;0;0;0;0;0;7;0;0;3;0;0;0;20;;0;0
1323;15;20;10;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;15;7;11;4;9;15;1;14;8;7;12;15;15;0;;12;9
1324;10;15;20;15;1;Offensive;Balanced;Aggressive;Balanced;Prefers Veterans;Balanced;Ruthless;4;6;10;10;6;8;12;4;10;5;3;12;8;13;0;;8;7
1325;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Conservative;Loyal;8;6;3;10;11;5;12;3;3;15;5;20;10;9;0;;17;15
1326;10;10;15;20;1;Offensive;Non-physical;Balanced;Very Aggressive;Balanced;Balanced;Loyal;10;3;9;14;3;6;7;4;3;4;10;20;10;4;0;;14;14
1327;10;10;15;20;1;Standard;Balanced;Passive;Conservative;Balanced;Balanced;Ruthless;8;10;4;1;11;5;3;3;3;3;3;6;11;13;0;;19;14
1328;10;10;15;20;1;Offensive;Very Non-Physical;Passive;Balanced;Prefers Veterans;Innovative;Balanced;10;7;5;4;13;5;15;7;11;14;9;7;12;12;0;;12;19
1329;10;10;15;20;1;Standard;Non-physical;Aggressive;Balanced;Prefers Veterans;Balanced;Balanced;14;10;5;7;11;8;6;11;3;4;8;14;13;3;0;;11;15
1330;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Prefers Prospects;Balanced;Ruthless;7;14;15;2;8;8;12;7;3;16;9;15;6;3;0;;11;13
1331;10;10;15;20;1;Offensive;Non-physical;Very Passive;Balanced;Balanced;Balanced;Balanced;3;13;8;12;2;14;9;6;11;5;5;6;17;6;0;;15;13
1332;5;10;20;15;1;Offensive;Balanced;Balanced;Aggressive;Loves Veterans;Balanced;Ruthless;9;16;10;4;14;8;5;4;8;8;6;3;10;7;0;;7;1
1333;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Balanced;Balanced;Balanced;Balanced;11;8;17;4;10;18;11;1;13;6;7;5;13;15;0;;3;9
1334;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Prefers Veterans;Balanced;Ruthless;7;8;18;18;7;7;12;4;13;13;9;15;14;12;0;;14;10
1335;5;10;20;15;1;Very Offensive;Balanced;Aggressive;Balanced;Balanced;Balanced;Ruthless;12;15;5;6;4;17;14;9;4;10;7;12;12;17;0;;1;2
1336;5;10;20;15;1;Standard;Very Non-Physical;Balanced;Conservative;Balanced;Balanced;Balanced;11;14;9;11;17;14;9;6;6;8;5;10;17;5;0;;5;11
1337;1;1;5;1;20;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Innovative;Loyal;0;0;0;0;0;0;0;4;0;0;2;0;0;0;15;;0;0
1338;15;20;10;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Loyal;6;6;6;5;8;11;8;9;9;3;1;13;5;9;0;;13;8
1339;10;15;20;15;1;Offensive;Very Non-Physical;Balanced;Conservative;Prefers Veterans;Balanced;Balanced;12;3;5;6;10;4;11;3;5;7;4;14;12;12;0;;12;2
1340;10;10;15;20;1;Offensive;Non-physical;Passive;Very Aggressive;Loves Prospects;Innovative;Loyal;6;2;3;1;1;3;8;4;16;2;3;12;16;14;0;;15;12
1341;10;10;15;20;1;Standard;Very Non-Physical;Aggressive;Balanced;Balanced;Conservative;Loyal;15;14;7;7;6;14;8;9;4;5;6;20;5;14;0;;20;12
1342;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Prefers Prospects;Conservative;Ruthless;12;10;14;5;12;4;8;10;6;5;3;17;13;4;0;;12;17
1343;10;10;15;20;1;Standard;Balanced;Balanced;Aggressive;Balanced;Very Innovative;Balanced;9;3;13;15;2;6;14;4;12;3;6;20;15;1;0;;11;20
1344;10;10;15;20;1;Standard;Non-physical;Passive;Conservative;Prefers Prospects;Balanced;Loyal;15;13;15;1;9;14;8;9;8;8;9;6;7;5;0;;15;12
1345;10;10;15;20;1;Offensive;Non-physical;Balanced;Aggressive;Prefers Prospects;Innovative;Very Loyal;1;4;12;4;9;6;10;8;10;16;4;13;10;6;0;;16;11
1346;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Loves Veterans;Innovative;Balanced;13;12;4;2;12;6;5;10;14;6;3;17;6;9;0;;16;12
1347;5;10;20;15;1;Standard;Balanced;Very Passive;Balanced;Prefers Veterans;Balanced;Very Ruthless;13;11;13;8;17;6;19;4;11;11;8;13;10;12;0;;13;14
1348;5;10;20;15;1;Offensive;Balanced;Aggressive;Aggressive;Balanced;Balanced;Loyal;13;3;10;6;7;14;4;7;7;2;2;3;10;16;0;;2;11
1349;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Balanced;Very Loyal;6;6;8;17;4;6;8;6;14;4;7;14;13;5;0;;13;10
1350;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Conservative;Loyal;10;11;15;9;8;16;7;2;6;10;7;10;11;8;0;;2;11
1351;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Innovative;Balanced;14;8;8;11;7;16;5;6;15;1;8;4;13;4;0;;6;11
1352;1;1;5;1;20;Offensive;Non-physical;Balanced;Aggressive;Prefers Veterans;Balanced;Loyal;0;0;0;0;0;0;0;6;0;0;3;0;0;0;17;;0;0
1353;15;20;10;15;1;Offensive;Balanced;Aggressive;Aggressive;Balanced;Innovative;Loyal;7;6;4;5;3;8;2;9;11;0;4;8;11;11;0;;11;4
1354;10;15;20;15;1;Offensive;Balanced;Balanced;Very Conservative;Prefers Veterans;Innovative;Loyal;11;8;11;4;13;13;7;3;8;7;2;7;8;8;0;;8;7
1355;10;10;15;20;1;Standard;Non-physical;Balanced;Conservative;Prefers Prospects;Balanced;Ruthless;1;12;4;15;12;12;2;12;16;5;5;19;17;4;0;;20;10
1356;10;10;15;20;1;Offensive;Very Non-Physical;Passive;Balanced;Prefers Veterans;Innovative;Ruthless;12;13;14;8;3;13;13;1;10;10;4;20;13;12;0;;18;12
1357;10;10;15;20;1;Standard;Non-physical;Aggressive;Balanced;Loves Veterans;Very Innovative;Balanced;5;1;3;3;11;13;9;9;14;16;5;8;4;4;0;;14;12
1358;10;10;15;20;1;Offensive;Balanced;Balanced;Conservative;Prefers Prospects;Balanced;Balanced;6;7;1;5;3;9;15;5;15;16;3;18;4;5;0;;15;18
1359;10;10;15;20;1;Very Offensive;Balanced;Balanced;Balanced;Balanced;Conservative;Balanced;14;14;11;8;2;13;12;8;8;9;13;7;13;9;0;;11;11
1360;10;10;15;20;1;Offensive;Balanced;Passive;Balanced;Prefers Prospects;Innovative;Balanced;1;8;4;13;12;9;4;2;17;4;1;11;11;15;0;;11;15
1361;10;10;15;20;1;Offensive;Very Non-Physical;Very Passive;Balanced;Prefers Veterans;Balanced;Ruthless;4;9;9;1;3;3;5;4;4;13;14;16;18;2;0;;11;11
1362;5;10;20;15;1;Offensive;Balanced;Balanced;Aggressive;Prefers Veterans;Very Innovative;Very Ruthless;12;20;8;16;18;9;9;6;11;5;8;6;13;7;0;;5;1
1363;5;10;20;15;1;Offensive;Balanced;Balanced;Conservative;Prefers Veterans;Conservative;Balanced;13;4;16;6;9;5;8;3;7;1;8;14;13;15;0;;9;1
1364;5;10;20;15;1;Standard;Non-physical;Aggressive;Aggressive;Prefers Veterans;Conservative;Loyal;14;10;15;9;4;14;5;6;9;9;9;7;19;7;0;;4;3
1365;5;10;20;15;1;Offensive;Balanced;Balanced;Conservative;Balanced;Very Conservative;Balanced;4;15;14;10;16;20;11;11;4;1;9;4;10;10;0;;9;12
1366;5;10;20;15;1;Standard;Non-physical;Passive;Conservative;Loves Veterans;Innovative;Loyal;13;20;12;11;6;15;9;11;11;7;9;3;20;13;0;;2;3
1367;1;1;5;1;20;Offensive;Balanced;Aggressive;Very Aggressive;Balanced;Conservative;Ruthless;0;0;0;0;0;0;0;7;0;0;2;0;0;0;15;;0;0
1368;15;20;10;15;1;Standard;Non-physical;Balanced;Very Aggressive;Prefers Prospects;Balanced;Very Ruthless;12;1;8;5;13;3;3;4;16;3;8;12;16;3;0;;12;7
1369;10;15;20;15;1;Offensive;Very Non-Physical;Balanced;Conservative;Balanced;Balanced;Very Loyal;11;12;12;15;5;6;11;2;13;10;3;7;13;15;0;;2;12
1370;10;10;15;20;1;Offensive;Very Non-Physical;Passive;Balanced;Prefers Prospects;Very Innovative;Very Ruthless;7;3;15;2;4;10;4;10;16;18;3;6;5;7;0;;12;19
1371;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Ruthless;13;14;2;12;12;1;9;5;3;8;7;19;16;12;0;;10;14
1372;10;10;15;20;1;Standard;Non-physical;Aggressive;Aggressive;Prefers Veterans;Balanced;Very Loyal;2;2;12;2;11;9;8;14;6;9;6;16;15;2;0;;14;11
1373;10;10;15;20;1;Offensive;Non-physical;Balanced;Very Aggressive;Balanced;Innovative;Balanced;7;11;8;4;5;9;5;9;3;7;5;18;5;5;0;;15;10
