StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
321;5;10;20;15;1;Defensive;Non-physical;Balanced;Balanced;Prefers Prospects;Very Innovative;Balanced;8;17;7;8;16;13;9;9;7;6;1;12;20;14;0;;14;5
322;5;10;20;15;1;Defensive;Very Non-Physical;Very Passive;Aggressive;Balanced;Conservative;Ruthless;4;18;6;15;8;4;4;5;10;6;2;3;8;10;0;;13;10
323;5;10;20;15;1;Standard;Non-physical;Balanced;Balanced;Balanced;Very Conservative;Balanced;15;4;13;7;11;18;16;9;3;7;3;8;20;14;0;;1;12
324;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Conservative;Ruthless;8;12;5;5;7;10;7;6;14;14;3;3;15;11;0;;6;7
325;5;10;20;15;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;18;3;20;16;5;12;17;5;8;14;8;9;17;17;0;;10;5
326;5;10;20;15;1;Defensive;Balanced;Balanced;Conservative;Loves Veterans;Balanced;Balanced;10;15;9;14;13;15;11;5;13;4;4;8;15;6;0;;4;4
327;5;10;20;15;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;9;15;6;12;4;8;9;12;13;5;9;20;8;0;;14;5
328;5;10;20;15;1;Offensive;Balanced;Aggressive;Balanced;Prefers Prospects;Balanced;Loyal;11;13;5;13;15;13;7;6;13;13;8;13;9;19;0;;11;9
329;10;10;15;20;1;Standard;Physical;Very Aggressive;Balanced;Balanced;Conservative;Loyal;15;14;13;5;12;6;13;3;17;3;5;20;4;6;0;;16;14
330;10;10;15;20;1;Standard;Balanced;Aggressive;Conservative;Prefers Veterans;Conservative;Balanced;5;14;13;6;10;1;1;4;7;15;6;7;14;15;0;;20;20
331;10;10;15;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Loyal;14;6;2;12;13;15;6;8;5;8;9;16;9;9;0;;14;10
332;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;14;10;3;7;13;10;6;3;3;9;5;20;11;15;0;;12;19
333;1;1;5;1;20;Standard;Non-physical;Balanced;Conservative;Balanced;Balanced;Very Loyal;0;0;0;0;0;0;0;4;0;0;8;0;0;0;16;;0;0
334;1;1;5;1;20;Defensive;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;0;0;0;0;0;0;0;2;0;0;8;0;0;0;15;;0;0
335;1;1;5;1;20;Offensive;Balanced;Aggressive;Balanced;Loves Prospects;Innovative;Balanced;0;0;0;0;0;0;0;1;0;0;3;0;0;0;20;;0;0
336;1;1;5;1;20;Defensive;Non-physical;Balanced;Balanced;Prefers Prospects;Innovative;Loyal;0;0;0;0;0;0;0;1;0;0;4;0;0;0;18;;0;0
337;1;1;5;1;20;Offensive;Physical;Balanced;Aggressive;Balanced;Conservative;Balanced;0;0;0;0;0;0;0;4;0;0;9;0;0;0;15;;0;0
338;1;1;5;1;20;Offensive;Physical;Passive;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;3;0;0;7;0;0;0;18;;0;0
339;1;1;5;1;20;Defensive;Non-physical;Passive;Balanced;Loves Veterans;Conservative;Ruthless;0;0;0;0;0;0;0;9;0;0;9;0;0;0;19;;0;0
340;1;1;5;1;20;Defensive;Physical;Passive;Balanced;Balanced;Conservative;Balanced;0;0;0;0;0;0;0;6;0;0;3;0;0;0;20;;0;0
341;1;1;5;1;20;Defensive;Non-physical;Balanced;Balanced;Prefers Veterans;Innovative;Balanced;0;0;0;0;0;0;0;4;0;0;4;0;0;0;20;;0;0
342;1;1;5;1;20;Standard;Balanced;Balanced;Balanced;Prefers Prospects;Balanced;Balanced;0;0;0;0;0;0;0;5;0;0;4;0;0;0;15;;0;0
343;1;1;5;1;20;Offensive;Non-physical;Aggressive;Very Conservative;Balanced;Conservative;Balanced;0;0;0;0;0;0;0;4;0;0;9;0;0;0;18;;0;0
344;1;1;5;1;20;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Ruthless;0;0;0;0;0;0;0;3;0;0;6;0;0;0;15;;0;0
345;1;1;5;1;20;Offensive;Balanced;Balanced;Conservative;Prefers Veterans;Innovative;Loyal;0;0;0;0;0;0;0;4;0;0;9;0;0;0;18;;0;0
346;1;1;5;1;20;Defensive;Physical;Very Passive;Conservative;Loves Prospects;Innovative;Balanced;0;0;0;0;0;0;0;6;0;0;5;0;0;0;15;;0;0
347;1;1;5;1;20;Standard;Physical;Passive;Aggressive;Prefers Prospects;Balanced;Loyal;0;0;0;0;0;0;0;5;0;0;1;0;0;0;15;;0;0
348;1;1;5;1;20;Offensive;Balanced;Balanced;Balanced;Prefers Prospects;Balanced;Balanced;1;1;1;1;1;1;1;5;1;1;2;1;1;1;18;;1;1
349;1;1;5;1;20;Offensive;Non-physical;Balanced;Aggressive;Prefers Prospects;Balanced;Loyal;0;0;0;0;0;0;0;5;0;0;1;0;0;0;17;;0;0
350;1;1;5;1;20;Standard;Balanced;Aggressive;Balanced;Balanced;Innovative;Ruthless;0;0;0;0;0;0;0;4;0;0;4;0;0;0;19;;0;0
351;1;1;5;1;20;Standard;Non-physical;Balanced;Very Aggressive;Balanced;Balanced;Ruthless;1;1;1;1;1;1;1;3;1;1;5;1;1;1;20;;1;1
352;1;1;5;1;20;Offensive;Non-physical;Very Passive;Balanced;Prefers Prospects;Very Innovative;Balanced;0;0;0;0;0;0;0;8;0;0;8;0;0;0;16;;0;0
353;5;10;20;15;1;Standard;Non-physical;Passive;Balanced;Prefers Prospects;Very Conservative;Balanced;16;15;9;6;7;12;5;5;17;6;8;15;20;12;0;;12;10
354;5;10;20;15;1;Defensive;Balanced;Balanced;Aggressive;Balanced;Balanced;Balanced;18;10;8;10;17;10;7;9;3;8;3;11;12;4;0;;5;3
355;5;20;15;15;1;Standard;Non-physical;Passive;Aggressive;Loves Prospects;Innovative;Balanced;9;5;11;16;15;9;11;6;11;3;1;10;8;11;0;;5;10
356;5;10;20;15;1;Standard;Non-physical;Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;5;11;9;15;7;5;8;9;12;11;4;12;8;17;0;;6;4
357;5;10;20;15;1;Offensive;Non-physical;Aggressive;Aggressive;Balanced;Conservative;Ruthless;13;16;14;11;15;11;7;5;13;10;6;4;13;13;0;;5;9
358;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Prefers Veterans;Innovative;Balanced;10;16;16;12;5;6;9;8;13;4;4;16;8;9;0;;13;12
359;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Balanced;Balanced;Balanced;5;8;4;16;3;5;10;9;15;0;6;13;6;12;0;;9;1
360;5;20;15;15;1;Standard;Non-physical;Passive;Conservative;Balanced;Innovative;Balanced;14;10;7;18;4;8;15;2;6;10;5;4;7;8;0;;8;11
361;5;20;15;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Very Loyal;16;7;15;13;6;15;15;6;12;14;5;6;8;10;0;;11;3
362;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Loves Veterans;Balanced;Ruthless;11;13;14;14;4;15;6;1;7;14;3;4;9;6;0;;4;7
363;5;10;20;15;1;Offensive;Balanced;Very Passive;Aggressive;Balanced;Innovative;Balanced;13;11;12;15;5;10;8;8;15;12;3;13;13;6;0;;13;1
364;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Balanced;6;16;20;4;13;11;14;5;6;3;3;4;13;20;0;;2;12
365;5;10;20;15;1;Very Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;20;13;12;6;5;16;20;8;9;1;2;5;13;11;0;;3;6
366;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Prefers Prospects;Balanced;Very Ruthless;13;16;14;14;16;12;8;6;10;2;1;7;20;4;0;;6;3
367;5;10;20;15;1;Offensive;Very Non-Physical;Passive;Aggressive;Loves Veterans;Balanced;Loyal;20;20;8;8;16;5;15;2;16;0;2;6;12;4;0;;1;2
368;5;10;20;15;1;Offensive;Balanced;Balanced;Very Conservative;Balanced;Conservative;Ruthless;14;11;6;15;11;16;12;9;9;11;4;8;8;14;0;;11;15
369;5;10;20;15;1;Offensive;Non-physical;Aggressive;Conservative;Prefers Veterans;Innovative;Balanced;12;19;15;6;8;8;8;10;10;2;6;11;17;16;0;;2;1
370;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Balanced;Ruthless;20;8;8;7;6;14;12;1;5;10;5;11;20;4;0;;6;7
371;5;10;20;15;1;Offensive;Non-physical;Balanced;Aggressive;Prefers Prospects;Balanced;Very Loyal;14;12;17;9;10;11;20;7;15;6;1;16;8;8;0;;10;14
372;5;20;15;15;1;Offensive;Non-physical;Passive;Aggressive;Balanced;Balanced;Loyal;11;6;15;11;16;11;13;5;3;8;5;13;18;5;0;;7;10
373;5;10;20;15;1;Offensive;Non-physical;Passive;Very Conservative;Balanced;Balanced;Loyal;15;13;4;4;13;19;9;9;8;3;4;10;19;12;0;;10;8
374;5;10;20;15;1;Offensive;Non-physical;Passive;Very Conservative;Balanced;Very Conservative;Loyal;13;9;7;7;8;5;10;1;7;4;8;15;13;10;0;;3;1
375;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Ruthless;14;18;7;20;12;15;7;5;14;3;7;13;11;11;0;;6;4
376;5;10;20;15;1;Offensive;Balanced;Passive;Balanced;Balanced;Balanced;Balanced;14;20;17;9;6;15;8;10;10;9;5;15;11;14;0;;8;15
377;5;10;20;15;1;Standard;Non-physical;Balanced;Conservative;Balanced;Innovative;Ruthless;18;12;4;10;12;12;20;9;16;8;6;3;12;5;0;;9;8
378;5;10;20;15;1;Standard;Non-physical;Balanced;Aggressive;Prefers Veterans;Conservative;Balanced;14;7;6;19;8;16;20;6;16;2;3;8;11;11;0;;13;11
379;5;10;20;15;1;Offensive;Balanced;Aggressive;Balanced;Balanced;Balanced;Very Ruthless;13;12;14;11;12;20;15;2;17;2;4;8;11;8;0;;10;12
380;5;20;15;15;1;Offensive;Very Non-Physical;Aggressive;Very Conservative;Balanced;Innovative;Balanced;8;7;14;11;8;8;15;9;9;11;4;10;9;17;0;;8;7
381;5;20;15;15;1;Offensive;Very Non-Physical;Very Passive;Very Conservative;Prefers Veterans;Innovative;Balanced;14;14;5;14;8;12;15;1;16;6;9;14;19;17;0;;1;12
382;5;10;20;15;1;Very Offensive;Very Non-Physical;Very Passive;Aggressive;Prefers Prospects;Balanced;Balanced;5;20;9;17;9;15;16;6;3;8;7;9;9;4;0;;5;9
383;10;20;15;15;1;Standard;Physical;Balanced;Aggressive;Loves Veterans;Balanced;Balanced;12;12;12;12;12;12;12;14;16;20;10;14;12;12;1;;16;14
384;10;15;20;15;1;Defensive;Non-physical;Aggressive;Very Conservative;Balanced;Balanced;Balanced;4;9;14;8;10;12;7;3;12;5;5;17;10;17;0;;4;6
385;10;15;20;15;1;Standard;Non-physical;Very Passive;Balanced;Balanced;Very Conservative;Balanced;5;7;12;6;7;12;10;2;7;3;6;9;7;8;0;;5;2
386;10;15;20;15;1;Offensive;Non-physical;Passive;Balanced;Prefers Prospects;Very Conservative;Balanced;4;8;16;14;13;9;14;1;9;10;7;14;9;15;0;;14;6
387;10;15;20;15;1;Standard;Non-physical;Balanced;Conservative;Prefers Veterans;Innovative;Balanced;12;9;12;11;6;14;5;6;7;6;8;4;17;7;0;;8;10
388;10;15;20;15;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Very Loyal;6;11;14;9;14;4;14;8;14;5;5;9;18;8;0;;12;13
389;10;15;20;15;1;Defensive;Balanced;Aggressive;Aggressive;Prefers Veterans;Balanced;Very Ruthless;4;6;8;4;12;17;11;3;8;11;9;11;16;17;0;;8;11
390;10;15;20;15;1;Offensive;Balanced;Balanced;Balanced;Loves Veterans;Balanced;Ruthless;4;15;7;17;10;4;8;9;12;14;9;12;19;12;0;;10;1
391;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Balanced;Innovative;Balanced;5;12;8;10;10;17;15;2;9;14;7;5;8;18;0;;13;14
392;5;10;20;15;1;Offensive;Non-physical;Aggressive;Aggressive;Balanced;Conservative;Balanced;8;13;20;20;8;18;4;3;4;1;5;8;7;14;0;;1;12
393;5;10;20;15;1;Offensive;Non-physical;Passive;Conservative;Prefers Veterans;Conservative;Balanced;12;19;8;11;4;6;9;8;11;5;7;3;11;11;0;;6;4
394;5;10;20;15;1;Defensive;Balanced;Passive;Balanced;Loves Prospects;Balanced;Very Ruthless;14;10;6;20;13;7;9;5;13;10;4;12;13;18;0;;7;11
395;5;10;20;15;1;Defensive;Very Physical;Balanced;Very Aggressive;Balanced;Innovative;Ruthless;6;19;6;5;14;15;18;6;3;5;7;4;20;12;0;;8;12
396;5;10;20;15;1;Defensive;Very Physical;Very Aggressive;Balanced;Prefers Prospects;Conservative;Balanced;20;12;9;16;17;12;6;5;7;8;9;12;14;5;0;;10;1
397;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Ruthless;17;18;3;11;17;7;15;7;11;2;7;17;20;7;0;;11;2
398;5;10;20;15;1;Standard;Non-physical;Balanced;Aggressive;Loves Prospects;Conservative;Balanced;4;8;17;9;15;9;8;9;13;2;9;13;20;6;0;;5;13
399;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Innovative;Ruthless;11;4;14;11;16;12;8;4;17;14;6;14;20;6;0;;14;15
400;5;10;20;15;1;Standard;Non-physical;Aggressive;Aggressive;Prefers Prospects;Balanced;Very Ruthless;9;19;9;4;4;16;19;3;12;13;7;15;9;12;0;;13;12
401;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Prefers Prospects;Innovative;Balanced;14;17;6;16;15;6;6;6;5;2;3;10;19;17;0;;5;10
402;5;10;20;15;1;Offensive;Balanced;Passive;Aggressive;Prefers Prospects;Balanced;Balanced;5;20;15;10;4;11;14;10;4;0;5;3;20;15;0;;13;7
403;5;10;20;15;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;4;16;18;12;16;18;4;5;9;7;17;9;9;0;;9;3
404;5;10;20;15;1;Offensive;Non-physical;Passive;Balanced;Prefers Veterans;Innovative;Very Loyal;15;12;12;12;15;6;18;8;15;10;2;4;20;8;0;;12;12
405;5;10;20;15;1;Offensive;Balanced;Aggressive;Very Aggressive;Prefers Prospects;Balanced;Balanced;15;19;14;13;6;12;10;6;7;3;6;5;7;7;0;;7;4
406;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Prefers Veterans;Innovative;Ruthless;7;9;9;10;10;4;13;11;8;12;7;3;13;10;0;;5;10
407;5;10;20;15;1;Offensive;Balanced;Balanced;Aggressive;Loves Veterans;Very Conservative;Loyal;18;12;12;12;12;18;17;5;9;9;9;13;15;8;0;;11;10
408;10;10;15;20;1;Standard;Balanced;Aggressive;Conservative;Balanced;Innovative;Balanced;3;13;7;12;4;2;1;8;6;15;6;16;7;13;0;;13;20
409;10;10;15;20;1;Offensive;Balanced;Very Aggressive;Conservative;Loves Prospects;Conservative;Loyal;6;8;2;1;13;4;14;7;16;8;10;14;12;4;0;;16;14
410;10;10;15;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Very Conservative;Balanced;1;15;2;14;9;15;6;5;4;6;7;20;7;9;0;;14;13
411;10;10;15;20;1;Standard;Non-physical;Passive;Balanced;Balanced;Balanced;Loyal;13;13;11;12;2;12;8;9;9;4;4;14;13;8;0;;19;16
412;10;10;15;20;1;Standard;Balanced;Passive;Aggressive;Prefers Veterans;Balanced;Ruthless;10;2;8;2;15;14;1;6;3;13;5;20;9;1;0;;14;12
413;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;8;7;11;2;6;2;15;7;12;10;11;20;9;7;0;;15;19
414;10;10;15;20;1;Standard;Balanced;Aggressive;Aggressive;Loves Prospects;Balanced;Balanced;11;6;13;3;6;2;7;4;16;6;5;20;8;3;0;;16;10
415;10;10;15;20;1;Standard;Non-physical;Balanced;Conservative;Prefers Prospects;Balanced;Ruthless;12;10;7;3;6;4;8;7;17;7;10;17;10;14;0;;20;12
416;1;1;5;1;20;Standard;Balanced;Very Aggressive;Aggressive;Balanced;Conservative;Loyal;0;0;0;0;0;0;0;8;0;0;1;0;0;0;16;;0;0
417;1;1;5;1;20;Standard;Non-physical;Aggressive;Balanced;Prefers Veterans;Balanced;Loyal;0;0;0;0;0;0;0;2;0;0;3;0;0;0;15;;0;0
418;1;1;5;1;20;Defensive;Non-physical;Very Aggressive;Very Aggressive;Prefers Prospects;Balanced;Balanced;0;0;0;0;0;0;0;8;0;0;8;0;0;0;17;;0;0
419;1;1;5;1;20;Standard;Balanced;Aggressive;Balanced;Loves Prospects;Innovative;Balanced;0;0;0;0;0;0;0;6;0;0;9;0;0;0;19;;0;0
420;1;1;5;1;20;Offensive;Balanced;Balanced;Balanced;Balanced;Innovative;Very Loyal;0;0;0;0;0;0;0;1;0;0;6;0;0;0;19;;0;0
421;1;1;5;1;20;Standard;Balanced;Passive;Conservative;Prefers Prospects;Balanced;Balanced;0;0;0;0;0;0;0;4;0;0;1;0;0;0;15;;0;0
422;1;1;5;1;20;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Very Ruthless;0;0;0;0;0;0;0;2;0;0;5;0;0;0;15;;0;0
423;1;1;5;1;20;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Very Loyal;0;0;0;0;0;0;0;3;0;0;2;0;0;0;15;;0;0
424;1;1;5;1;20;Defensive;Balanced;Passive;Balanced;Prefers Prospects;Innovative;Balanced;0;0;0;0;0;0;0;5;0;0;8;0;0;0;18;;0;0
425;1;1;5;1;20;Offensive;Balanced;Aggressive;Aggressive;Balanced;Innovative;Balanced;1;1;1;1;1;1;1;6;1;1;6;1;1;1;20;;1;1
426;1;1;5;1;20;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;9;1;1;5;1;1;1;20;;1;1
427;5;10;20;15;1;Offensive;Very Physical;Aggressive;Balanced;Prefers Veterans;Balanced;Ruthless;20;5;15;12;17;13;12;11;12;11;3;14;16;18;0;;8;6
428;5;10;20;15;1;Offensive;Balanced;Passive;Balanced;Loves Veterans;Innovative;Ruthless;7;10;7;8;12;10;13;2;11;6;3;16;9;16;0;;1;13
429;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Very Conservative;Prefers Veterans;Balanced;Balanced;16;9;12;13;15;10;19;5;10;7;7;6;20;13;0;;14;2
430;5;10;20;15;1;Standard;Non-physical;Balanced;Conservative;Loves Prospects;Very Conservative;Balanced;9;13;16;10;12;11;4;8;4;12;8;10;20;11;0;;10;13
431;5;10;20;15;1;Offensive;Non-physical;Very Passive;Balanced;Prefers Prospects;Conservative;Balanced;6;6;9;10;17;5;5;5;6;6;1;6;12;8;0;;2;6
432;5;10;20;15;1;Defensive;Physical;Passive;Balanced;Prefers Veterans;Balanced;Balanced;13;6;7;15;6;20;9;5;16;9;6;10;15;11;0;;1;1
433;5;10;20;15;1;Defensive;Balanced;Aggressive;Aggressive;Balanced;Innovative;Very Ruthless;4;6;17;13;17;8;4;5;6;10;2;14;15;8;0;;8;11
434;5;10;20;15;1;Offensive;Very Non-Physical;Passive;Aggressive;Balanced;Conservative;Loyal;6;11;10;4;8;20;11;1;3;11;2;13;20;6;0;;12;4
435;5;10;20;15;1;Offensive;Non-physical;Passive;Very Aggressive;Loves Veterans;Balanced;Loyal;13;5;13;17;4;17;12;4;8;6;2;10;10;11;0;;13;1
436;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Innovative;Balanced;3;5;17;13;8;11;3;8;16;0;6;6;17;7;0;;14;14
437;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Veterans;Innovative;Balanced;11;14;5;16;5;11;5;3;5;8;2;8;11;9;0;;13;15
438;5;10;20;15;1;Offensive;Balanced;Balanced;Aggressive;Balanced;Conservative;Loyal;9;19;5;6;14;12;6;11;8;11;8;12;9;6;0;;15;15
439;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Ruthless;13;12;13;20;18;5;10;2;5;1;2;17;13;5;0;;11;3
440;5;20;15;15;1;Standard;Non-physical;Balanced;Very Aggressive;Balanced;Balanced;Balanced;19;10;7;15;12;5;9;7;14;2;7;3;7;14;0;;6;15
441;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;7;9;10;4;13;13;2;11;10;3;5;7;7;0;;12;8
442;5;10;20;15;1;Offensive;Non-physical;Balanced;Very Conservative;Loves Prospects;Balanced;Balanced;6;12;10;15;8;12;7;7;7;5;7;5;7;15;0;;7;11
443;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Aggressive;Balanced;Innovative;Loyal;20;10;12;10;18;10;19;3;6;7;7;16;11;5;0;;1;7
444;5;10;20;15;1;Standard;Non-physical;Balanced;Balanced;Prefers Prospects;Conservative;Balanced;5;8;3;4;16;5;5;7;8;14;3;12;20;9;0;;10;6
445;5;10;20;15;1;Offensive;Non-physical;Aggressive;Conservative;Balanced;Conservative;Very Ruthless;12;13;7;13;15;4;5;2;7;0;8;4;12;6;0;;4;10
446;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Conservative;Prefers Veterans;Very Conservative;Ruthless;13;8;3;17;8;5;14;6;12;10;5;9;7;16;0;;3;12
447;5;10;20;15;1;Offensive;Non-physical;Passive;Very Conservative;Balanced;Innovative;Balanced;9;11;16;4;16;19;6;4;11;5;7;15;16;8;0;;4;5
448;5;10;20;15;1;Standard;Non-physical;Aggressive;Balanced;Balanced;Balanced;Ruthless;4;9;6;10;6;6;12;4;15;8;8;13;20;19;0;;2;5
449;5;10;20;15;1;Standard;Non-physical;Aggressive;Conservative;Balanced;Balanced;Ruthless;14;11;16;10;14;9;14;6;8;2;7;12;20;9;0;;9;4
450;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Balanced;Balanced;Loyal;9;15;16;4;13;13;9;8;7;4;8;12;19;6;0;;13;6
451;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Balanced;Balanced;Balanced;15;17;15;12;9;14;10;6;13;1;3;4;19;20;0;;5;15
452;5;10;20;15;1;Offensive;Non-physical;Passive;Conservative;Balanced;Conservative;Balanced;15;9;16;14;18;19;12;8;5;2;4;11;17;12;0;;3;9
453;5;10;20;15;1;Offensive;Balanced;Balanced;Conservative;Prefers Prospects;Very Conservative;Very Ruthless;9;6;19;4;10;7;11;4;5;0;3;11;15;20;0;;11;3
454;5;10;20;15;1;Standard;Balanced;Balanced;Aggressive;Prefers Prospects;Balanced;Balanced;14;13;18;13;7;5;20;8;16;10;7;15;9;11;0;;5;13
455;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Prefers Prospects;Innovative;Balanced;8;12;15;19;17;11;12;5;3;1;3;8;10;19;0;;3;12
456;5;10;20;15;1;Offensive;Balanced;Aggressive;Conservative;Balanced;Balanced;Balanced;4;11;3;12;13;20;17;3;14;0;4;11;16;5;0;;8;2
457;5;10;20;15;1;Standard;Balanced;Balanced;Conservative;Balanced;Very Innovative;Ruthless;6;11;19;13;17;8;11;2;8;13;6;13;14;6;0;;9;5
458;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;15;12;6;13;5;20;8;7;14;6;13;15;16;0;;9;8
459;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Prefers Prospects;Balanced;Loyal;6;15;5;6;15;17;6;4;10;8;7;14;18;14;0;;13;10
460;5;10;20;15;1;Standard;Non-physical;Aggressive;Conservative;Loves Prospects;Balanced;Balanced;11;6;15;7;10;16;6;9;15;2;2;16;20;14;0;;10;5
461;10;20;10;15;1;Standard;Balanced;Balanced;Balanced;Balanced;Innovative;Ruthless;10;10;10;10;10;10;10;14;16;14;20;14;10;10;0;;20;19
462;10;15;20;15;1;Offensive;Balanced;Balanced;Aggressive;Prefers Veterans;Balanced;Balanced;16;15;8;10;5;17;18;10;15;2;1;14;20;20;0;;12;6
463;10;15;20;15;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Very Ruthless;4;15;3;12;5;14;16;4;9;10;8;4;16;13;0;;11;12
464;5;10;20;15;1;Standard;Very Physical;Passive;Conservative;Prefers Veterans;Balanced;Balanced;12;16;5;18;9;3;10;4;6;12;8;14;11;5;0;;5;9
465;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;13;20;6;5;8;9;1;12;10;4;12;18;11;0;;6;2
466;5;10;20;15;1;Defensive;Balanced;Balanced;Aggressive;Prefers Veterans;Innovative;Balanced;4;6;6;11;19;8;13;9;9;8;9;11;20;8;0;;3;3
467;5;10;20;15;1;Offensive;Non-physical;Aggressive;Aggressive;Balanced;Balanced;Balanced;10;9;12;5;5;15;8;5;6;14;8;16;14;15;0;;1;9
468;5;10;20;15;1;Offensive;Balanced;Passive;Aggressive;Balanced;Innovative;Loyal;5;14;8;13;16;17;11;5;16;14;6;16;20;5;0;;4;3
469;5;10;20;15;1;Offensive;Balanced;Passive;Aggressive;Prefers Prospects;Conservative;Loyal;11;9;10;17;18;8;14;3;9;2;3;9;8;6;0;;5;9
470;5;10;20;15;1;Defensive;Non-physical;Passive;Very Conservative;Prefers Veterans;Conservative;Ruthless;17;11;4;4;12;17;7;1;6;3;4;14;6;11;0;;7;6
471;10;10;15;20;1;Offensive;Balanced;Balanced;Conservative;Balanced;Balanced;Balanced;1;8;13;6;14;1;10;12;11;18;3;14;11;15;0;;11;16
472;10;10;15;20;1;Offensive;Balanced;Aggressive;Very Conservative;Prefers Prospects;Balanced;Balanced;9;2;2;4;13;13;7;2;6;5;1;7;6;4;0;;15;15
473;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;2;2;2;15;7;8;6;4;6;11;6;13;6;5;0;;18;17
474;10;10;15;20;1;Standard;Physical;Aggressive;Balanced;Prefers Prospects;Innovative;Ruthless;10;12;6;9;8;10;9;12;10;4;4;7;18;10;0;;20;12
475;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Very Ruthless;7;9;4;8;11;3;10;8;9;5;5;6;14;2;0;;11;20
476;10;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;1;9;2;5;7;4;4;7;14;2;20;10;14;0;;12;18
477;10;10;15;20;1;Standard;Balanced;Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;9;2;10;14;1;9;3;8;6;6;9;20;15;4;0;;20;11
478;10;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Ruthless;12;11;11;3;2;1;13;6;6;5;10;10;11;11;0;;10;20
479;10;10;15;20;1;Defensive;Balanced;Balanced;Aggressive;Balanced;Innovative;Ruthless;13;15;8;3;5;10;11;11;11;4;6;17;11;1;0;;14;11
480;10;10;15;20;1;Offensive;Non-physical;Passive;Balanced;Prefers Veterans;Balanced;Ruthless;2;11;5;4;9;3;14;11;13;16;7;5;6;3;0;;12;12
481;10;10;15;20;1;Offensive;Balanced;Passive;Conservative;Balanced;Balanced;Ruthless;15;13;12;10;7;10;6;5;5;12;4;20;4;4;0;;17;11
