PlayerId;G;LD;RD;LW;C;RW;Aggression;Bravery;Determination;Teamplayer;Leadership;Temperament;Professionalism;Mental Toughness;Goalie Stamina;Acceleration;Agility;Balance;Speed;Stamina;Strength;Fighting;Screening;Getting Open;Passing;Puck Handling;Shooting Accuracy;Shooting Range;Offensive Read;Checking;Faceoffs;Hitting;Positioning;Shot Blocking;Stickchecking;Defensive Read;G Positioning;G Passing;G Pokecheck;Blocker;Glove;Rebound;Recovery;G Puckhandling;Low Shots;G Skating;Reflexes;Skating;Shooting;Playmaking;Defending;Physicality;Conditioning;Character;Hockey Sense;Goalie Technique;Goalie Overall Positioning;Ability;Potential
2336;20;0;0;0;0;0;8;1;17;17;16;1;16;18;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;11;12;14;13;13;12;13;10;13;13;0;0;9;0;1;9;13;0;12;13;1Aa;1Aa
2337;0;16;20;5;5;8;6;12;16;11;14;16;14;1;1;9;9;12;13;12;10;5;5;8;8;9;5;13;10;9;4;9;14;13;10;13;1;1;1;1;1;1;1;1;1;1;1;11;9;9;11;8;15;12;13;0;0;0.5Ca;0.5Ca
2338;0;8;7;20;10;14;3;9;8;11;10;12;10;1;1;7;6;5;5;6;5;2;9;7;9;8;8;3;9;8;4;6;10;3;7;9;1;1;1;1;1;1;1;1;1;1;1;5;7;10;7;6;12;10;8;0;0;0.5Ca;0.5Ca
2339;0;20;12;8;5;5;8;11;12;8;12;9;11;1;1;10;10;11;11;11;12;5;7;9;13;12;6;12;11;10;3;9;11;12;12;11;1;1;1;1;1;1;1;1;1;1;1;10;9;10;11;9;15;11;11;0;0;0.5Dd;0.5Dd
2340;0;20;12;18;10;12;12;11;11;10;10;3;8;1;1;2;3;5;6;6;3;7;5;3;6;7;3;8;7;7;2;8;5;8;8;7;1;1;1;1;1;1;1;1;1;1;1;4;5;8;7;7;12;10;6;0;0;0.5Ca;0.5Ca
2341;0;20;14;8;5;5;9;12;12;12;12;6;13;1;1;12;11;14;13;12;12;8;8;10;12;13;9;16;11;12;7;12;14;11;14;12;1;1;1;1;1;1;1;1;1;1;1;13;12;11;12;10;16;11;13;0;0;0.5Cd;0.5Cd
2342;0;12;20;5;5;8;7;9;7;6;8;8;5;1;1;4;3;4;4;4;6;2;4;5;6;8;3;8;8;7;1;6;5;8;7;6;1;1;1;1;1;1;1;1;1;1;1;4;5;7;6;6;11;9;5;0;0;0.5Ca;0.5Ca
2343;0;20;15;8;5;5;8;11;10;8;10;8;12;1;1;11;11;10;12;17;10;7;9;13;14;12;8;14;13;12;4;11;14;17;15;12;1;1;1;1;1;1;1;1;1;1;1;11;11;10;14;9;18;10;13;0;0;0.5e;0.5e
2344;0;12;20;5;5;8;8;11;12;9;12;12;10;1;1;8;7;8;10;5;8;6;8;8;12;10;8;12;12;9;4;12;10;12;11;11;1;1;1;1;1;1;1;1;1;1;1;8;10;10;10;9;12;11;10;0;0;0.5Cd;0.5Cd
2345;0;5;8;12;18;20;3;9;9;10;6;11;9;1;1;9;6;6;7;8;6;3;10;11;9;8;10;3;10;7;6;8;10;3;8;5;1;1;1;1;1;1;1;1;1;1;1;7;8;9;7;7;13;9;10;0;0;0.5Ca;0.5Ca
2346;20;0;0;0;0;0;2;1;11;10;8;1;10;11;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;11;9;11;10;12;10;9;9;11;9;10;0;0;6;0;0;9;10;0;9;10;0.5e;0.5e
2347;20;0;0;0;0;0;5;1;16;15;11;1;14;17;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;10;13;12;13;15;12;13;11;13;14;0;0;8;0;1;9;12;0;12;12;1Cd;1Cd
2348;20;0;0;0;0;0;6;1;5;9;6;1;8;7;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;7;7;9;6;10;8;8;10;8;9;0;0;6;0;1;9;8;0;7;8;0.5Ca;0.5Ca
2349;0;20;12;8;5;5;8;10;10;9;9;11;9;1;1;5;5;4;4;10;6;2;2;6;10;8;3;9;9;6;3;6;9;8;7;7;1;1;1;1;1;1;1;1;1;1;1;4;6;9;7;6;14;10;8;0;0;0.5Ca;0.5Ca
2350;0;8;5;20;10;18;7;7;7;7;8;8;8;1;1;6;3;2;3;4;5;2;9;6;5;7;7;2;4;4;3;5;7;2;9;8;1;1;1;1;1;1;1;1;1;1;1;3;5;7;5;6;11;9;5;0;0;0.5Ca;0.5Ca
2351;0;8;5;20;18;13;8;14;10;11;15;13;14;1;1;13;15;12;15;16;13;9;16;16;13;14;16;7;14;11;10;11;13;8;12;13;1;1;1;1;1;1;1;1;1;1;1;13;15;10;11;12;17;10;15;0;0;1.5Dd;1.5Dd
2352;0;20;12;8;5;5;8;11;9;10;10;10;10;1;1;5;3;7;5;5;6;5;2;6;9;10;2;11;10;8;2;10;8;7;6;10;1;1;1;1;1;1;1;1;1;1;1;5;6;9;7;7;12;10;9;0;0;0.5Ca;0.5Ca
2353;0;8;5;20;10;18;10;11;12;12;11;11;12;1;1;12;12;12;12;12;11;5;11;10;12;11;10;2;10;11;9;11;13;5;13;12;1;1;1;1;1;1;1;1;1;1;1;12;7;11;10;10;15;11;10;0;0;0.5Cd;0.5Cd
2354;0;12;20;5;5;8;8;10;12;11;10;9;14;1;1;14;11;12;14;17;12;9;8;12;14;16;9;14;14;12;8;12;15;11;16;13;1;1;1;1;1;1;1;1;1;1;1;13;11;11;13;10;18;11;14;0;0;1Cc;1Cc
2355;0;12;20;5;5;8;8;12;12;11;8;13;9;1;1;9;7;9;7;3;9;5;5;8;10;11;6;9;9;8;7;7;11;9;7;8;1;1;1;1;1;1;1;1;1;1;1;8;7;11;8;8;11;10;9;0;0;0.5Ca;0.5Ca
2356;0;8;5;18;20;13;9;11;12;10;11;10;9;1;1;4;6;9;7;5;7;5;5;8;7;5;6;2;7;10;5;9;9;2;8;6;1;1;1;1;1;1;1;1;1;1;1;6;5;9;7;8;12;11;7;0;0;0.5Ca;0.5Ca
2357;0;5;8;19;10;20;8;10;9;9;9;9;9;1;1;7;5;7;6;5;7;5;9;10;10;6;11;3;8;7;7;5;9;1;10;8;1;1;1;1;1;1;1;1;1;1;1;6;8;9;6;7;12;10;9;0;0;0.5Ca;0.5Ca
2358;0;20;13;8;5;5;14;16;14;12;14;8;15;1;1;8;7;12;6;8;12;11;8;4;11;9;4;10;11;14;6;14;9;9;14;9;1;1;1;1;1;1;1;1;1;1;1;8;7;13;11;12;13;11;9;0;0;0.5Ca;0.5Ca
2359;0;20;12;8;5;5;10;13;14;14;13;11;13;1;1;9;8;10;12;10;8;7;4;9;14;11;9;14;12;8;5;9;10;11;12;11;1;1;1;1;1;1;1;1;1;1;1;10;11;12;10;8;14;11;10;0;0;0.5Cd;0.5Cd
2360;0;20;18;8;5;5;10;13;15;15;14;11;14;1;1;14;12;15;13;16;12;9;9;13;16;15;8;17;15;11;6;11;15;11;14;12;1;1;1;1;1;1;1;1;1;1;1;14;12;13;12;11;18;11;13;0;0;1.5Cd;2Cd
2361;0;8;5;15;20;19;13;15;15;13;13;7;14;1;1;5;4;11;8;9;11;10;7;8;11;12;8;3;9;11;11;13;9;5;11;12;1;1;1;1;1;1;1;1;1;1;1;8;7;11;9;11;14;10;8;0;0;0.5Ca;0.5Ca
2362;0;5;8;19;10;20;8;13;14;14;12;12;15;1;1;11;11;14;12;12;13;7;14;10;10;10;11;5;11;10;11;11;11;7;14;12;1;1;1;1;1;1;1;1;1;1;1;12;10;11;10;11;16;12;10;0;0;0.5Cd;0.5Cd
2363;0;8;5;20;10;13;8;16;13;13;12;10;13;1;1;10;11;10;11;9;9;7;12;14;10;12;10;4;11;13;8;13;12;7;14;12;1;1;1;1;1;1;1;1;1;1;1;10;9;11;11;11;14;11;12;0;0;0.5Cd;0.5Cd
2364;0;8;5;20;10;12;9;12;11;10;10;10;11;1;1;8;6;6;7;9;6;3;9;9;7;9;10;4;9;5;7;11;9;5;9;10;1;1;1;1;1;1;1;1;1;1;1;7;9;9;7;9;14;10;9;0;0;0.5Cd;0.5Cd
2365;0;20;12;8;5;5;8;11;11;10;12;12;10;1;1;12;7;8;8;10;9;6;4;9;11;14;7;11;7;13;6;11;7;7;10;8;1;1;1;1;1;1;1;1;1;1;1;9;9;10;9;8;14;11;7;0;0;0.5Cd;0.5Cd
2366;0;8;5;20;19;12;8;14;12;14;12;16;12;1;1;13;11;15;13;12;17;10;14;14;14;15;14;8;15;10;12;12;13;5;12;12;1;1;1;1;1;1;1;1;1;1;1;13;15;13;10;13;16;10;14;0;0;1.5Cd;1.5Cd
2367;0;20;12;8;5;5;10;15;13;14;14;12;14;1;1;10;12;11;12;15;14;7;6;9;12;15;9;16;12;9;7;12;13;11;10;9;1;1;1;1;1;1;1;1;1;1;1;11;12;12;10;11;17;11;11;0;0;0.5Ca;1Ca
2368;0;20;12;8;5;5;8;10;14;8;12;10;12;1;1;11;14;12;15;12;12;8;9;10;16;12;6;15;12;16;7;13;14;16;15;13;1;1;1;1;1;1;1;1;1;1;1;12;10;11;15;10;15;12;13;0;0;1Cc;1Cc
2369;0;5;8;10;20;12;10;13;13;14;14;11;14;1;1;5;9;11;10;12;9;6;8;12;9;13;13;5;10;8;10;7;12;7;11;9;1;1;1;1;1;1;1;1;1;1;1;8;11;11;9;9;15;12;11;0;0;0.5Ca;0.5Ca
2370;0;12;20;5;5;8;7;10;10;7;9;8;9;1;1;4;4;1;5;5;5;2;4;4;5;5;2;7;8;8;1;9;9;8;9;6;1;1;1;1;1;1;1;1;1;1;1;3;4;7;8;7;12;10;7;0;0;0.5Ca;0.5Ca
2371;20;0;0;0;0;0;8;1;10;7;10;1;11;13;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;12;10;8;11;11;11;10;11;12;13;0;0;9;0;1;9;9;0;10;10;0.5Cd;0.5Cd
2372;0;7;8;19;11;20;7;14;12;13;11;15;13;1;1;15;11;14;12;12;14;4;12;11;10;11;14;7;11;14;9;8;13;7;12;13;1;1;1;1;1;1;1;1;1;1;1;13;14;11;11;11;16;11;11;0;0;0.5Cd;1Cd
2373;0;8;5;12;20;10;8;10;13;10;9;10;9;1;1;10;12;10;12;11;8;9;11;14;9;11;10;5;12;11;10;9;13;6;11;13;1;1;1;1;1;1;1;1;1;1;1;10;10;9;10;9;15;11;13;0;0;0.5e;0.5e
2374;0;8;5;20;10;12;10;12;11;11;12;10;13;1;1;7;6;6;10;10;9;5;9;9;9;12;8;2;10;4;4;10;8;2;7;9;1;1;1;1;1;1;1;1;1;1;1;7;6;10;5;10;14;11;9;0;0;0.5Ca;0.5Ca
2375;0;20;12;15;10;12;8;10;11;10;11;10;10;1;1;6;4;8;7;8;9;3;6;8;12;10;3;12;9;9;1;6;10;10;12;10;1;1;1;1;1;1;1;1;1;1;1;7;7;10;10;7;13;11;10;0;0;0.5Cd;0.5Cd
2376;0;5;8;20;15;19;5;12;14;17;14;16;14;1;1;12;10;7;13;14;7;5;11;14;15;14;11;5;13;9;8;10;9;5;10;9;1;1;1;1;1;1;1;1;1;1;1;10;10;14;8;9;17;10;13;0;0;0.5Cd;0.5Cd
2377;0;12;20;5;5;8;10;14;12;15;12;11;12;1;1;12;10;13;8;11;11;7;5;8;13;14;8;16;11;13;5;9;10;11;8;12;1;1;1;1;1;1;1;1;1;1;1;11;12;12;10;9;15;11;11;0;0;0.5Cd;0.5Cd
2379;0;8;5;19;20;16;8;11;15;14;15;14;13;1;1;8;11;10;5;8;8;6;11;13;14;10;12;6;12;9;12;8;11;6;12;11;1;1;1;1;1;1;1;1;1;1;1;7;12;12;9;9;13;13;12;0;0;0.5Ca;0.5Ca
2380;0;5;8;12;20;18;8;12;12;11;11;10;10;1;1;11;12;10;10;11;11;7;9;8;12;9;9;4;8;11;11;11;11;6;11;12;1;1;1;1;1;1;1;1;1;1;1;10;8;11;9;10;15;11;8;0;0;0.5Cd;0.5Cd
2381;20;0;0;0;0;0;4;1;12;13;11;1;12;14;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;12;10;13;14;11;11;10;12;11;15;0;0;7;0;0;9;11;0;10;11;0.5Cd;0.5Cd
2382;0;6;8;10;20;14;7;12;15;12;13;15;13;1;1;13;12;11;13;13;10;4;13;12;12;12;8;3;11;12;9;8;12;5;8;14;1;1;1;1;1;1;1;1;1;1;1;12;7;11;9;10;16;12;11;0;0;0.5Cd;0.5Cd
2383;0;20;12;8;5;5;10;13;13;12;13;10;12;1;1;9;8;8;7;11;9;5;5;9;6;11;5;12;7;11;3;9;8;12;15;11;1;1;1;1;1;1;1;1;1;1;1;8;8;9;11;9;15;12;9;0;0;0.5Ca;0.5Ca
2384;0;8;5;20;10;12;8;13;9;10;10;6;10;1;1;9;11;10;9;10;12;8;12;10;10;10;10;6;10;10;9;11;10;6;9;13;1;1;1;1;1;1;1;1;1;1;1;9;11;10;8;11;14;10;10;0;0;0.5e;0.5e
2385;0;19;20;5;5;8;10;14;15;13;13;9;12;1;1;13;13;11;13;13;10;6;6;10;14;17;9;15;12;14;9;13;13;13;17;15;1;1;1;1;1;1;1;1;1;1;1;12;12;12;14;10;16;12;14;0;0;1.5Cd;1.5Cd
2386;0;5;8;13;20;18;6;13;12;13;12;14;13;1;1;7;10;11;9;10;6;5;8;8;9;10;10;2;9;9;7;7;7;5;10;7;1;1;1;1;1;1;1;1;1;1;1;9;7;10;7;8;14;11;8;0;0;0.5Cb;0.5Cb
2387;20;0;0;0;0;0;7;1;15;13;9;1;12;15;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;13;10;14;9;13;12;12;10;11;10;10;0;0;7;0;1;9;11;0;11;12;0.5Cd;0.5Cd
2388;0;8;5;20;18;12;11;12;12;12;12;12;13;1;1;10;8;7;7;7;11;6;11;10;7;8;11;4;12;9;9;10;12;6;10;11;1;1;1;1;1;1;1;1;1;1;1;8;9;9;9;11;13;11;11;0;0;0.5Ca;0.5Ca
2389;0;5;8;20;10;18;9;10;11;12;10;10;11;1;1;8;5;5;10;7;7;6;6;10;11;12;9;3;10;5;9;6;11;5;11;7;1;1;1;1;1;1;1;1;1;1;1;7;7;11;8;7;13;10;10;0;0;0.5Ca;0.5Ca
2390;0;5;8;13;19;20;9;13;17;14;13;12;15;1;1;13;12;14;16;14;13;10;16;13;16;13;14;7;15;15;12;12;12;8;13;15;1;1;1;1;1;1;1;1;1;1;1;14;14;14;12;12;17;12;14;0;0;2Ad;2Ad
2391;0;5;8;13;20;18;13;14;14;14;13;7;13;1;1;5;6;11;11;5;12;11;10;7;10;8;10;4;9;12;13;7;13;6;9;11;1;1;1;1;1;1;1;1;1;1;1;9;9;11;10;11;12;11;8;0;0;0.5Cd;0.5Cd
2393;0;20;15;8;5;5;10;11;13;17;15;11;12;1;1;15;12;13;14;14;12;6;6;12;13;15;9;14;16;12;8;13;12;11;15;12;1;1;1;1;1;1;1;1;1;1;1;14;11;13;12;10;16;12;12;0;0;1.5Cd;1.5Cd
2394;0;5;8;15;19;20;7;12;13;14;11;15;13;1;1;14;13;13;13;14;12;6;12;11;16;14;14;7;13;11;12;8;10;7;10;11;1;1;1;1;1;1;1;1;1;1;1;13;14;13;9;10;16;11;12;0;0;0.5Cd;1Cd
2395;20;0;0;0;0;0;7;1;11;13;14;1;14;15;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;14;17;11;10;15;14;16;15;11;13;15;0;0;7;0;1;10;12;0;14;15;1.5Ba;1.5Ba
2397;0;20;19;5;5;8;8;14;12;14;14;13;13;1;1;12;8;15;11;13;16;6;8;12;15;14;8;14;12;11;6;12;12;10;15;12;1;1;1;1;1;1;1;1;1;1;1;12;11;12;12;11;16;12;12;0;0;1Ca;1Ca
2398;0;14;20;5;5;8;10;13;13;13;13;11;14;1;1;11;11;11;12;13;10;7;7;9;10;16;6;12;11;14;4;11;14;11;14;14;1;1;1;1;1;1;1;1;1;1;1;11;9;11;13;10;16;10;14;0;0;0.5Cd;0.5Cd
2399;20;0;0;0;0;0;5;1;10;7;7;1;10;10;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;11;12;9;10;12;10;9;10;7;9;0;0;5;0;1;9;9;0;10;9;0.5Ca;0.5Ca
2400;0;8;5;18;20;12;8;10;10;11;12;10;12;1;1;11;10;11;11;12;10;6;12;10;11;12;12;4;10;11;11;9;10;5;10;13;1;1;1;1;1;1;1;1;1;1;1;11;10;10;9;9;15;11;10;0;0;0.5Cd;0.5Cd
2401;0;5;8;12;10;20;9;12;16;12;13;11;13;1;1;14;11;8;12;13;9;6;12;12;11;12;11;4;9;10;6;11;9;4;9;12;1;1;1;1;1;1;1;1;1;1;1;11;9;11;8;10;16;12;10;0;0;0.5Cd;0.5Cd
2402;0;13;20;5;5;8;8;12;13;11;17;9;14;1;1;13;13;14;13;15;16;7;6;16;17;16;9;16;14;11;6;12;13;12;15;15;1;1;1;1;1;1;1;1;1;1;1;13;12;12;12;10;17;12;14;0;0;1.5Aa;1.5Aa
2403;0;12;20;5;5;8;13;13;17;10;12;7;13;1;1;6;10;8;8;7;10;10;5;8;8;11;7;10;8;13;1;12;12;11;11;10;1;1;1;1;1;1;1;1;1;1;1;7;8;9;11;10;13;12;11;0;0;0.5Cd;0.5Cd
2404;0;20;12;8;5;5;8;6;9;6;7;9;9;1;1;7;3;4;5;6;5;3;3;4;7;5;4;9;8;8;1;8;10;11;7;5;1;1;1;1;1;1;1;1;1;1;1;5;6;7;9;6;12;10;7;0;0;0.5Ca;0.5Ca
2405;0;8;5;14;20;10;8;13;12;14;16;13;13;1;1;10;12;11;9;12;8;3;12;11;12;15;12;4;13;11;14;10;13;7;15;11;1;1;1;1;1;1;1;1;1;1;1;10;10;12;11;10;15;12;12;0;0;0.5Cd;0.5Cd
2406;0;20;16;8;5;5;8;12;13;11;12;13;11;1;1;11;12;12;12;14;12;9;7;9;12;12;8;14;13;11;8;11;13;13;14;14;1;1;1;1;1;1;1;1;1;1;1;11;11;11;12;10;17;11;13;0;0;0.5Cd;0.5Cd
2407;0;8;5;19;20;12;10;12;11;15;12;11;12;1;1;9;8;11;8;10;9;7;10;10;11;11;10;4;11;9;12;7;9;7;10;12;1;1;1;1;1;1;1;1;1;1;1;9;9;12;8;9;14;11;10;0;0;0.5Cd;0.5Cd
2408;0;5;8;12;18;20;13;13;12;13;11;7;11;1;1;9;9;8;5;8;7;8;8;9;12;13;10;5;9;11;9;10;12;6;10;11;1;1;1;1;1;1;1;1;1;1;1;7;10;11;9;10;13;11;9;0;0;0.5Cd;0.5Cd
2410;0;8;5;19;20;12;7;12;12;14;13;17;14;1;1;14;8;10;11;11;13;5;10;11;13;11;11;4;14;11;12;5;10;7;13;9;1;1;1;1;1;1;1;1;1;1;1;11;9;13;10;9;15;11;12;0;0;0.5Ca;0.5Ca
2411;0;5;8;12;10;20;9;11;10;10;10;9;12;1;1;13;10;10;10;10;10;7;11;11;11;15;10;5;10;11;8;9;11;7;13;12;1;1;1;1;1;1;1;1;1;1;1;11;10;10;10;10;14;10;10;0;0;0.5e;0.5e
2412;0;5;8;10;20;15;7;13;16;15;15;14;15;1;1;11;9;8;9;14;9;6;11;11;10;16;10;4;14;11;10;14;12;6;14;9;1;1;1;1;1;1;1;1;1;1;1;9;9;11;10;10;16;12;12;0;0;0.5Ca;0.5Ca
2413;0;8;8;18;19;20;8;12;14;15;14;15;15;1;1;11;10;14;11;9;10;4;13;10;10;11;13;7;13;10;12;10;7;6;11;12;1;1;1;1;1;1;1;1;1;1;1;12;13;11;8;10;14;10;11;0;0;0.5Ca;0.5Ca
2414;20;0;0;0;0;0;6;1;14;14;11;1;17;19;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;16;13;12;14;12;16;13;14;15;14;16;0;0;8;0;1;10;11;0;13;14;2Bc;2Bc
2415;0;5;8;19;12;20;8;14;14;14;12;15;13;1;1;13;15;14;11;13;12;8;15;12;12;12;12;5;11;10;9;9;12;6;12;12;1;1;1;1;1;1;1;1;1;1;1;12;11;12;10;11;16;11;11;0;0;0.5Ca;0.5Ca
2416;0;8;5;20;19;13;8;16;14;15;13;13;15;1;1;11;9;6;12;12;8;6;12;12;13;10;11;5;11;9;11;10;11;7;12;12;1;1;1;1;1;1;1;1;1;1;1;9;10;12;9;10;16;12;11;0;0;0.5Ca;0.5Ca
2417;0;8;5;20;10;18;13;14;13;12;11;8;14;1;1;7;9;12;13;11;8;11;14;14;8;11;13;5;9;11;11;12;9;6;10;9;1;1;1;1;1;1;1;1;1;1;1;10;11;10;9;12;15;11;11;0;0;0.5Cd;0.5Cd
2418;0;20;12;8;5;5;12;12;8;11;8;6;8;1;1;5;8;8;5;3;7;6;6;6;11;11;3;8;9;9;4;8;7;9;9;8;1;1;1;1;1;1;1;1;1;1;1;6;5;10;8;9;11;9;7;0;0;0.5Ca;0.5Ca
2419;0;20;19;8;5;5;9;14;15;14;13;12;14;1;1;9;12;12;12;12;12;9;8;10;11;12;6;11;13;14;6;8;14;11;11;10;1;1;1;1;1;1;1;1;1;1;1;11;8;11;12;10;15;12;12;0;0;0.5Ca;0.5Ca
2420;0;8;5;20;10;18;11;12;13;13;12;12;13;1;1;8;8;11;9;11;10;5;11;10;11;8;10;4;12;10;8;10;12;5;11;12;1;1;1;1;1;1;1;1;1;1;1;9;9;11;9;10;15;11;11;0;0;0.5Ca;0.5Ca
2421;0;8;7;20;11;18;7;15;14;16;13;15;15;1;1;12;6;8;8;10;9;6;9;12;13;17;14;6;13;12;9;13;9;6;13;10;1;1;1;1;1;1;1;1;1;1;1;9;13;13;10;10;15;11;12;0;0;0.5Ca;0.5Ca
2422;0;20;12;8;5;5;12;10;8;9;7;5;9;1;1;4;1;6;8;5;5;7;2;4;9;9;3;11;6;10;2;8;8;8;9;6;1;1;1;1;1;1;1;1;1;1;1;6;7;9;8;7;12;9;7;0;0;0.5Ca;0.5Ca
2423;0;8;5;20;19;12;11;11;11;10;12;7;11;1;1;13;14;12;15;12;11;6;12;10;13;14;13;7;19;12;9;12;12;7;12;16;1;1;1;1;1;1;1;1;1;1;1;13;13;11;10;11;15;11;14;0;0;1e;1e
2424;0;12;20;5;5;8;8;10;12;9;13;12;11;1;1;12;9;8;13;15;14;8;8;10;11;14;7;15;12;16;6;12;14;13;14;12;1;1;1;1;1;1;1;1;1;1;1;11;11;10;14;10;17;11;13;0;0;0.5Cd;0.5Cd
2425;0;5;8;12;18;20;8;11;11;11;12;11;10;1;1;9;10;11;11;12;10;7;10;13;12;10;10;5;10;10;10;9;11;7;11;12;1;1;1;1;1;1;1;1;1;1;1;10;10;11;9;9;15;11;11;0;0;0.5Cd;0.5Cd
2427;0;20;14;8;5;5;8;14;11;13;13;12;10;1;1;9;10;12;13;9;8;8;5;12;13;12;7;10;12;8;5;8;10;9;9;11;1;1;1;1;1;1;1;1;1;1;1;11;8;12;9;8;14;9;10;0;0;0.5Cd;0.5Cd
2428;0;20;12;8;5;5;11;10;11;7;9;6;10;1;1;7;5;9;7;3;5;9;5;8;5;7;4;9;7;10;3;10;11;10;11;5;1;1;1;1;1;1;1;1;1;1;1;7;6;7;10;8;11;10;8;0;0;0.5Ca;0.5Ca
2429;0;12;20;5;5;8;8;10;11;8;10;9;11;1;1;12;11;11;10;12;14;5;5;10;10;12;6;14;14;11;4;10;10;10;11;11;1;1;1;1;1;1;1;1;1;1;1;11;10;9;10;9;15;11;10;0;0;0.5e;0.5e
2430;20;0;0;0;0;0;8;1;15;15;14;1;15;13;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;12;13;13;13;13;15;12;10;14;13;0;0;8;0;1;10;12;0;12;13;1Cd;1Cd
2431;0;8;5;18;20;12;8;13;12;11;12;12;11;1;1;9;12;11;13;13;14;7;12;10;12;10;13;5;11;11;11;11;14;7;14;12;1;1;1;1;1;1;1;1;1;1;1;11;11;11;11;11;16;10;10;0;0;0.5Cd;0.5Cd
2432;0;8;5;12;20;10;10;13;15;11;11;9;13;1;1;12;13;12;10;14;12;8;14;13;13;12;13;4;11;12;12;13;11;7;12;11;1;1;1;1;1;1;1;1;1;1;1;11;10;11;10;12;16;12;12;0;0;0.5Cd;0.5Cd
2433;0;5;8;20;10;19;9;13;16;14;13;13;14;1;1;11;9;12;11;13;13;7;11;14;11;13;15;6;14;13;9;12;9;7;11;8;1;1;1;1;1;1;1;1;1;1;1;11;13;11;10;11;16;11;14;0;0;0.5Ca;0.5Ca
2434;0;8;5;20;19;18;9;17;14;13;15;11;14;1;1;12;10;14;9;11;14;7;14;13;13;15;11;4;13;14;11;16;14;6;13;13;1;1;1;1;1;1;1;1;1;1;1;11;9;11;11;14;15;12;13;0;0;1Ba;1.5Ba
2436;0;8;5;20;12;12;8;14;14;16;15;13;18;1;1;8;12;13;10;11;10;7;15;14;15;15;10;5;13;11;10;11;11;6;11;13;1;1;1;1;1;1;1;1;1;1;1;10;10;15;9;11;15;12;13;0;0;0.5Ca;0.5Ca
2437;0;5;8;19;19;20;8;16;17;18;15;17;17;1;1;15;14;14;14;12;11;5;9;16;18;12;17;4;16;12;10;10;12;5;14;10;1;1;1;1;1;1;1;1;1;1;1;14;12;15;10;10;15;13;16;0;0;1.5Ba;2Ba
2438;0;20;19;8;5;5;12;15;14;15;15;13;17;1;1;9;13;13;7;14;11;6;5;8;14;12;7;10;11;11;7;13;14;12;13;14;1;1;1;1;1;1;1;1;1;1;1;9;8;14;12;11;17;12;14;0;0;0.5Ca;0.5Ca
2439;0;8;5;20;18;12;10;12;13;12;11;10;12;1;1;10;13;11;11;12;9;5;11;10;12;11;9;5;11;9;8;11;12;7;10;11;1;1;1;1;1;1;1;1;1;1;1;10;9;11;9;10;15;11;10;0;0;0.5Cd;0.5Cd
2440;0;8;5;19;20;12;5;14;14;15;13;17;15;1;1;12;10;12;9;10;10;4;11;13;12;13;14;5;14;13;10;11;9;7;12;11;1;1;1;1;1;1;1;1;1;1;1;11;12;12;10;10;15;10;13;0;0;0.5Ca;1Ca
2441;20;0;0;0;0;0;7;1;12;18;11;1;13;17;15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;14;12;14;15;14;13;14;12;13;13;0;0;9;0;1;9;10;0;13;12;1.5Ca;1.5Ca
2445;0;8;5;20;12;13;8;14;15;14;13;13;15;1;1;13;11;12;11;9;13;8;15;10;11;12;14;5;13;11;8;13;15;5;14;12;1;1;1;1;1;1;1;1;1;1;1;12;12;12;11;12;14;11;11;0;0;0.5Ca;1Ca
2446;0;20;19;5;5;8;8;13;13;14;12;12;13;1;1;10;9;8;12;12;11;8;8;12;12;13;11;15;13;11;6;13;13;12;16;13;1;1;1;1;1;1;1;1;1;1;1;10;13;13;13;10;16;10;13;0;0;0.5Cd;1Cd
2447;0;7;8;14;10;20;9;14;12;11;12;10;12;1;1;14;15;15;15;14;16;8;14;15;13;15;15;9;16;10;8;12;11;6;10;11;1;1;1;1;1;1;1;1;1;1;1;14;16;11;9;13;16;11;15;0;0;1.5Cd;1.5Cd
2448;0;12;20;5;5;8;8;12;12;9;11;11;10;1;1;8;9;9;10;9;9;6;4;4;6;8;4;6;6;8;1;6;10;11;8;9;1;1;1;1;1;1;1;1;1;1;1;9;5;8;9;7;14;11;9;0;0;0.5Ca;0.5Ca
