StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
1299;1;1;5;1;20;Standard;Non-physical;Balanced;Aggressive;Prefers Prospects;Conservative;Loyal;0;0;0;0;0;0;0;6;0;0;9;0;0;0;20;;0;0
1300;15;20;10;15;1;Offensive;Non-physical;Passive;Balanced;Balanced;Conservative;Loyal;6;12;11;3;1;4;1;2;5;3;7;3;14;14;0;;12;15
1301;10;15;20;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Ruthless;9;15;13;8;5;8;10;4;7;11;3;4;11;9;0;;12;1
1302;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Innovative;Balanced;9;5;9;1;14;4;5;12;4;5;6;9;17;4;0;;16;18
1303;10;10;15;20;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Veterans;Balanced;Ruthless;4;6;14;15;2;12;4;2;11;6;7;8;17;4;0;;14;18
1304;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Very Innovative;Balanced;4;10;10;3;8;2;7;3;7;2;10;12;5;6;0;;20;14
1305;10;10;15;20;1;Offensive;Non-physical;Passive;Very Conservative;Balanced;Conservative;Balanced;6;6;14;4;13;2;3;7;16;9;4;10;14;14;0;;17;13
1306;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Loyal;5;13;15;13;5;3;11;10;10;12;2;15;9;8;0;;12;16
1307;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Loves Veterans;Balanced;Very Loyal;11;6;5;4;1;11;8;4;10;2;6;9;9;1;0;;15;13
1308;10;10;15;20;1;Offensive;Balanced;Passive;Conservative;Balanced;Very Conservative;Ruthless;4;15;10;2;12;11;14;4;4;16;7;14;10;6;0;;15;18
1309;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Balanced;Conservative;Loyal;6;6;15;5;15;7;13;6;5;4;6;14;18;6;0;;1;4
1310;5;10;20;15;1;Offensive;Non-physical;Very Passive;Balanced;Balanced;Innovative;Balanced;15;16;9;11;3;13;18;8;6;2;9;7;11;6;0;;1;5
1311;5;10;20;15;1;Offensive;Non-physical;Passive;Aggressive;Balanced;Conservative;Balanced;11;9;7;4;13;7;15;8;5;2;3;8;16;6;0;;6;8
1312;5;10;20;15;1;Offensive;Non-physical;Passive;Very Conservative;Balanced;Innovative;Loyal;6;17;9;3;5;11;14;3;7;11;6;8;12;5;0;;5;2
1313;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;9;7;9;9;8;4;10;7;10;1;7;20;15;0;;6;9
1314;1;1;5;1;20;Offensive;Balanced;Passive;Balanced;Balanced;Very Conservative;Balanced;0;0;0;0;0;0;0;5;0;0;9;0;0;0;18;;0;0
1315;15;20;10;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Very Conservative;Balanced;5;8;10;7;12;14;13;1;8;7;2;6;10;9;0;;9;12
1316;10;15;20;15;1;Offensive;Non-physical;Balanced;Very Conservative;Prefers Prospects;Conservative;Ruthless;11;5;11;12;3;12;3;7;8;10;4;6;16;13;0;;1;2
1317;10;10;15;20;1;Offensive;Non-physical;Passive;Aggressive;Prefers Veterans;Balanced;Balanced;10;15;7;1;15;6;5;13;7;8;9;5;9;6;0;;12;14
1318;10;10;15;20;1;Offensive;Non-physical;Balanced;Very Aggressive;Balanced;Balanced;Balanced;5;15;10;5;3;14;14;6;4;10;5;19;8;5;0;;18;11
1319;10;10;15;20;1;Offensive;Balanced;Aggressive;Balanced;Prefers Veterans;Innovative;Balanced;6;3;7;6;7;1;6;8;9;18;6;6;14;11;0;;12;17
1320;10;10;15;20;1;Offensive;Non-physical;Passive;Balanced;Prefers Prospects;Innovative;Balanced;2;6;6;7;2;4;6;6;14;8;6;14;4;8;0;;17;11
1321;10;10;15;20;1;Offensive;Non-physical;Passive;Conservative;Balanced;Balanced;Balanced;8;12;12;13;11;7;4;7;8;8;6;16;5;11;0;;19;14
1322;10;10;15;20;1;Offensive;Non-physical;Very Passive;Balanced;Balanced;Balanced;Balanced;5;4;9;6;2;13;5;6;16;13;5;10;8;3;0;;16;12
1323;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Conservative;Very Ruthless;15;2;7;15;2;4;11;8;7;18;1;4;14;14;0;;10;20
1324;5;10;20;15;1;Offensive;Balanced;Balanced;Very Conservative;Balanced;Conservative;Balanced;8;5;8;5;16;5;11;4;7;3;5;15;9;7;0;;2;8
1325;5;10;20;15;1;Offensive;Non-physical;Very Aggressive;Balanced;Balanced;Balanced;Ruthless;12;9;16;13;7;6;17;8;6;8;1;12;9;12;0;;4;5
1326;5;10;20;15;1;Offensive;Balanced;Very Passive;Balanced;Balanced;Very Innovative;Balanced;4;8;14;10;14;6;5;7;15;2;5;4;18;3;0;;10;13
1327;5;10;20;15;1;Offensive;Non-physical;Very Passive;Aggressive;Balanced;Conservative;Balanced;10;6;11;5;17;13;6;5;5;1;3;3;10;6;0;;10;10
1328;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Loyal;5;5;4;5;6;17;12;4;11;9;7;7;15;11;0;;10;13
1329;1;1;5;1;20;Offensive;Balanced;Balanced;Balanced;Balanced;Innovative;Balanced;0;0;0;0;0;0;0;4;0;0;1;0;0;0;16;;0;0
1330;15;20;10;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Loyal;1;14;11;9;5;7;3;5;16;1;8;6;15;7;0;;11;13
1331;10;15;20;15;1;Offensive;Non-physical;Balanced;Conservative;Prefers Veterans;Conservative;Balanced;11;14;9;3;11;11;3;7;8;9;2;9;9;12;0;;9;1
1332;10;10;15;20;1;Offensive;Non-physical;Balanced;Aggressive;Balanced;Conservative;Balanced;7;8;12;13;9;6;2;12;16;12;10;10;10;15;0;;16;13
1333;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Very Innovative;Very Ruthless;7;9;3;15;5;6;5;9;4;3;12;15;11;5;0;;10;17
1334;10;10;15;20;1;Standard;Non-physical;Passive;Balanced;Prefers Veterans;Balanced;Loyal;5;1;1;10;8;15;15;6;16;16;6;20;5;1;0;;11;12
1335;10;10;15;20;1;Offensive;Non-physical;Passive;Balanced;Prefers Veterans;Balanced;Balanced;1;13;2;6;10;4;11;9;10;9;8;15;13;14;0;;20;13
1336;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Innovative;Balanced;12;11;2;9;8;8;7;3;12;18;5;20;8;15;0;;11;11
1337;10;10;15;20;1;Offensive;Non-physical;Balanced;Conservative;Prefers Prospects;Balanced;Ruthless;5;5;9;5;6;9;3;8;9;11;9;9;10;2;0;;13;14
1338;10;10;15;20;1;Offensive;Balanced;Balanced;Conservative;Prefers Prospects;Balanced;Balanced;9;7;3;6;6;3;14;8;13;3;11;5;8;4;0;;18;16
1339;5;10;20;15;1;Offensive;Non-physical;Aggressive;Aggressive;Balanced;Innovative;Balanced;13;15;11;14;16;15;8;5;9;11;9;15;18;14;0;;4;9
1340;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Very Loyal;5;3;17;12;13;5;5;5;11;5;4;14;20;9;0;;8;4
1341;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Loyal;16;10;12;12;15;3;17;4;13;11;9;13;19;13;0;;5;5
1342;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Conservative;Balanced;Balanced;Balanced;16;6;10;4;11;13;12;4;4;11;1;13;10;13;0;;3;4
1343;5;10;20;15;1;Offensive;Balanced;Aggressive;Conservative;Prefers Veterans;Conservative;Loyal;17;8;9;16;13;14;8;8;15;12;4;15;18;13;0;;9;5
1344;1;1;5;1;20;Offensive;Non-physical;Balanced;Balanced;Prefers Prospects;Balanced;Loyal;0;0;0;0;0;0;0;2;0;0;5;0;0;0;17;;0;0
1345;15;20;10;15;1;Offensive;Non-physical;Balanced;Aggressive;Prefers Prospects;Conservative;Very Loyal;8;13;6;15;14;11;3;1;17;8;7;13;14;5;0;;14;10
1346;10;15;20;15;1;Offensive;Non-physical;Passive;Conservative;Balanced;Very Conservative;Balanced;6;15;9;6;5;6;5;1;7;12;4;8;13;3;0;;12;1
1347;10;10;15;20;1;Offensive;Non-physical;Passive;Balanced;Balanced;Innovative;Balanced;11;10;6;15;11;6;1;9;3;9;2;6;12;3;0;;11;13
1348;10;10;15;20;1;Offensive;Non-physical;Very Aggressive;Balanced;Prefers Veterans;Conservative;Loyal;11;5;13;11;12;13;4;8;14;3;9;10;10;3;0;;16;20
1349;10;10;15;20;1;Offensive;Balanced;Balanced;Very Conservative;Balanced;Balanced;Balanced;2;12;8;9;11;10;10;12;16;10;11;7;15;8;0;;13;14
1350;10;10;15;20;1;Offensive;Non-physical;Balanced;Very Conservative;Balanced;Conservative;Balanced;5;12;6;2;3;8;13;9;7;3;8;14;15;7;0;;16;11
1351;10;10;15;20;1;Standard;Non-physical;Aggressive;Very Conservative;Prefers Prospects;Balanced;Loyal;3;3;12;13;10;13;9;11;6;9;9;11;13;10;0;;14;12
1352;10;10;15;20;1;Offensive;Balanced;Balanced;Aggressive;Balanced;Innovative;Very Ruthless;11;1;5;3;13;14;2;7;8;17;3;10;7;8;0;;15;11
1353;10;10;15;20;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Veterans;Innovative;Balanced;15;7;8;6;9;5;3;4;7;16;5;7;5;10;0;;20;11
1354;5;10;20;15;1;Standard;Non-physical;Balanced;Balanced;Loves Prospects;Conservative;Balanced;17;11;7;9;9;9;20;3;3;3;6;10;12;14;0;;10;5
1355;5;10;20;15;1;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Loyal;10;10;14;9;10;4;15;5;11;10;9;15;7;11;0;;10;4
1356;5;10;20;15;1;Offensive;Non-physical;Balanced;Very Aggressive;Prefers Prospects;Innovative;Balanced;17;11;3;8;3;13;9;9;6;2;3;9;19;16;0;;13;3
1357;5;10;20;15;1;Standard;Non-physical;Balanced;Conservative;Prefers Veterans;Balanced;Loyal;13;17;16;9;13;6;8;5;3;1;2;7;11;12;0;;2;12
1358;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Very Conservative;Balanced;Balanced;Ruthless;12;5;9;8;13;7;16;1;10;9;5;5;10;8;0;;4;1
1359;1;1;5;1;20;Offensive;Non-physical;Passive;Conservative;Prefers Veterans;Conservative;Ruthless;0;0;0;0;0;0;0;5;0;0;9;0;0;0;20;;0;0
1360;15;20;10;15;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Prospects;Very Innovative;Balanced;7;2;10;10;3;11;8;6;14;10;7;10;11;7;0;;6;6
1361;10;15;20;15;1;Offensive;Balanced;Balanced;Aggressive;Balanced;Innovative;Ruthless;11;5;8;5;4;11;4;6;10;7;7;8;14;6;0;;8;12
1362;10;10;15;20;1;Offensive;Balanced;Passive;Conservative;Balanced;Balanced;Balanced;6;4;10;11;4;6;8;9;3;12;4;19;17;2;0;;15;14
1363;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Prefers Veterans;Very Conservative;Balanced;6;13;6;1;12;5;1;5;7;1;8;6;5;11;0;;12;12
1364;10;10;15;20;1;Offensive;Balanced;Balanced;Conservative;Prefers Veterans;Balanced;Balanced;5;10;8;14;9;3;5;10;13;12;4;11;16;4;0;;17;10
1365;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Innovative;Balanced;7;9;7;4;6;10;10;12;15;0;7;11;13;9;0;;15;10
1366;10;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;9;8;13;10;14;13;8;11;16;2;14;4;13;0;;13;13
1367;10;10;15;20;1;Standard;Non-physical;Balanced;Conservative;Balanced;Innovative;Balanced;13;5;11;14;14;2;8;10;9;7;3;20;6;10;0;;11;14
1368;10;10;15;20;1;Standard;Non-physical;Balanced;Conservative;Prefers Prospects;Balanced;Balanced;15;2;2;4;11;7;13;2;10;4;5;5;4;4;0;;17;14
1369;5;10;20;15;1;Standard;Balanced;Passive;Balanced;Prefers Prospects;Very Conservative;Balanced;7;10;10;16;9;12;7;11;13;0;6;4;6;7;0;;11;10
1370;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Loyal;6;14;5;5;11;11;16;6;11;5;8;14;20;15;0;;4;4
1371;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Balanced;Very Conservative;Balanced;6;5;8;13;11;18;10;6;13;11;8;11;11;15;0;;7;6
1372;5;10;20;15;1;Standard;Very Non-Physical;Aggressive;Conservative;Prefers Veterans;Balanced;Loyal;6;7;13;3;12;11;18;7;6;10;4;3;9;14;0;;3;13
1373;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Loves Prospects;Very Innovative;Very Ruthless;10;15;11;9;4;10;8;6;5;3;4;9;16;15;0;;4;9
1374;1;1;5;1;20;Offensive;Very Non-Physical;Passive;Conservative;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;8;0;0;4;0;0;0;17;;0;0
1375;15;20;10;15;1;Offensive;Balanced;Balanced;Balanced;Prefers Prospects;Balanced;Ruthless;3;13;2;9;15;8;6;4;7;14;7;3;5;11;0;;8;2
1376;10;15;20;15;1;Very Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Ruthless;5;16;3;3;9;12;15;1;9;9;4;17;15;7;0;;6;2
1377;10;10;15;20;1;Offensive;Non-physical;Passive;Very Conservative;Balanced;Conservative;Loyal;9;4;10;3;9;10;1;9;7;15;10;4;9;14;0;;16;11
1378;10;10;15;20;1;Offensive;Non-physical;Very Passive;Very Conservative;Prefers Veterans;Balanced;Balanced;11;5;10;13;15;5;11;2;17;15;8;5;10;10;0;;19;10
1379;10;10;15;20;1;Standard;Balanced;Very Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;11;1;11;11;8;5;1;7;4;7;9;7;5;9;0;;15;11
1380;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Very Loyal;8;4;2;13;8;4;9;11;6;2;6;14;10;5;0;;10;19
1381;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Ruthless;2;4;7;11;13;5;8;2;5;14;7;14;8;1;0;;13;12
1382;10;10;15;20;1;Standard;Balanced;Balanced;Aggressive;Loves Prospects;Balanced;Ruthless;2;9;6;6;8;12;6;7;15;4;11;8;17;5;0;;12;11
1383;10;10;15;20;1;Standard;Balanced;Balanced;Aggressive;Balanced;Conservative;Balanced;8;2;5;13;15;6;4;9;9;6;6;11;17;15;0;;17;13
1384;5;10;20;15;1;Very Offensive;Balanced;Balanced;Very Aggressive;Balanced;Conservative;Balanced;11;6;4;15;17;18;15;3;3;9;5;5;10;8;0;;7;10
1385;5;10;20;15;1;Offensive;Non-physical;Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;4;13;12;5;14;4;3;5;6;6;8;3;8;18;0;;1;1
1386;5;10;20;15;1;Offensive;Very Non-Physical;Aggressive;Aggressive;Prefers Veterans;Balanced;Loyal;10;11;10;4;5;9;10;5;13;7;2;13;17;16;0;;8;9
1387;5;10;20;15;1;Offensive;Balanced;Passive;Conservative;Prefers Prospects;Conservative;Balanced;5;17;5;13;5;16;17;5;16;2;1;5;18;10;0;;5;4
1388;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Loyal;14;8;4;12;5;5;10;9;8;9;1;6;20;18;0;;4;7
1389;1;1;5;1;20;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;3;0;0;4;0;0;0;17;;0;0
1390;15;20;10;15;1;Offensive;Very Non-Physical;Passive;Balanced;Balanced;Conservative;Ruthless;12;4;8;4;12;1;7;2;15;2;8;4;12;5;0;;4;3
1391;10;15;20;15;1;Offensive;Balanced;Passive;Very Aggressive;Balanced;Balanced;Balanced;4;9;8;9;8;13;12;9;15;7;9;12;13;14;0;;2;3
1392;10;10;15;20;1;Offensive;Non-physical;Very Aggressive;Conservative;Prefers Prospects;Balanced;Balanced;11;11;4;12;10;5;12;4;15;16;3;4;9;12;0;;14;12
1393;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Ruthless;9;11;8;8;2;5;6;4;9;11;4;13;13;3;0;;15;10
1394;10;10;15;20;1;Standard;Very Non-Physical;Very Aggressive;Aggressive;Balanced;Innovative;Balanced;12;8;3;2;7;13;10;9;14;11;10;11;16;8;0;;15;14
1395;10;10;15;20;1;Very Offensive;Non-physical;Passive;Balanced;Prefers Veterans;Conservative;Balanced;1;2;1;12;11;10;4;7;3;15;11;13;11;9;0;;13;16
1396;10;10;15;20;1;Offensive;Balanced;Aggressive;Balanced;Prefers Veterans;Innovative;Ruthless;12;10;13;11;8;3;9;11;5;4;2;14;10;2;0;;12;17
1397;10;10;15;20;1;Offensive;Non-physical;Very Aggressive;Very Aggressive;Balanced;Conservative;Balanced;9;2;2;4;10;8;4;1;15;9;8;11;7;13;0;;16;12
1398;10;10;15;20;1;Offensive;Non-physical;Aggressive;Conservative;Balanced;Very Innovative;Very Ruthless;5;11;10;5;15;7;15;7;14;3;4;15;15;15;0;;19;19
1399;5;10;20;15;1;Offensive;Non-physical;Passive;Conservative;Balanced;Balanced;Loyal;12;16;13;14;8;12;15;4;7;2;5;10;12;16;0;;11;13
1400;5;10;20;15;1;Offensive;Non-physical;Balanced;Aggressive;Prefers Prospects;Balanced;Balanced;17;12;6;7;5;4;12;3;6;0;5;12;8;16;0;;9;6
1401;5;10;20;15;1;Standard;Non-physical;Aggressive;Aggressive;Prefers Veterans;Balanced;Balanced;6;17;10;11;9;10;5;3;10;12;2;8;7;8;0;;9;6
1402;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Conservative;Balanced;12;3;5;5;17;9;9;1;3;7;7;5;13;4;0;;2;1
1403;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Loves Veterans;Balanced;Balanced;8;12;7;15;7;9;7;6;13;14;4;8;20;20;0;;2;7
1404;1;1;5;1;20;Offensive;Very Non-Physical;Balanced;Balanced;Prefers Veterans;Balanced;Very Loyal;0;0;0;0;0;0;0;4;0;0;2;0;0;0;19;;0;0
1405;15;20;10;15;1;Offensive;Non-physical;Aggressive;Aggressive;Balanced;Very Conservative;Balanced;9;13;7;6;12;7;5;6;3;14;7;7;6;2;0;;10;14
1406;10;15;20;15;1;Offensive;Balanced;Very Aggressive;Conservative;Balanced;Very Conservative;Ruthless;6;6;7;5;9;5;14;7;12;6;3;3;10;10;0;;2;9
1407;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Aggressive;Balanced;Balanced;Loyal;3;6;2;7;1;3;3;10;13;8;5;11;7;1;0;;15;14
1408;10;10;15;20;1;Standard;Balanced;Passive;Balanced;Balanced;Very Conservative;Loyal;6;12;13;6;14;1;5;9;5;3;3;20;7;7;0;;12;13
1409;10;10;15;20;1;Offensive;Balanced;Passive;Balanced;Loves Veterans;Very Conservative;Balanced;9;12;14;14;13;11;9;1;5;10;7;11;14;10;0;;18;12
1410;10;10;15;20;1;Standard;Balanced;Balanced;Aggressive;Balanced;Very Innovative;Balanced;5;14;3;1;2;2;7;6;17;3;3;18;7;14;0;;16;11
1411;10;10;15;20;1;Standard;Non-physical;Passive;Aggressive;Prefers Prospects;Conservative;Ruthless;8;15;1;10;5;6;1;7;16;3;10;7;9;7;0;;11;15
1412;10;10;15;20;1;Standard;Non-physical;Passive;Very Aggressive;Balanced;Balanced;Balanced;13;10;9;7;6;9;11;2;4;10;11;5;8;9;0;;15;17
1413;10;10;15;20;1;Offensive;Very Non-Physical;Balanced;Conservative;Balanced;Conservative;Balanced;4;8;10;12;6;14;15;12;5;11;6;16;11;14;0;;13;13
1414;5;10;20;15;1;Offensive;Non-physical;Balanced;Very Aggressive;Balanced;Balanced;Very Ruthless;5;12;17;5;10;17;9;9;9;9;9;6;13;13;0;;13;6
1415;5;10;20;15;1;Standard;Very Non-Physical;Passive;Balanced;Balanced;Very Conservative;Balanced;7;16;16;7;12;15;8;3;5;0;1;10;15;6;0;;12;2
1416;5;10;20;15;1;Standard;Non-physical;Aggressive;Conservative;Prefers Veterans;Very Conservative;Balanced;9;10;14;12;13;4;5;3;6;5;5;4;12;5;0;;13;10
1417;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Balanced;10;3;4;10;8;12;7;2;5;8;5;9;14;10;0;;9;5
1418;5;10;20;15;1;Offensive;Non-physical;Balanced;Very Aggressive;Balanced;Balanced;Ruthless;9;8;14;5;9;9;9;6;3;1;3;9;12;14;0;;12;13
1419;1;1;5;1;20;Offensive;Balanced;Aggressive;Balanced;Prefers Veterans;Balanced;Balanced;0;0;0;0;0;0;0;3;0;0;8;0;0;0;20;;0;0
1420;15;20;10;15;1;Standard;Non-physical;Aggressive;Balanced;Balanced;Balanced;Balanced;1;12;13;5;7;6;2;9;10;8;8;3;7;6;0;;12;7
1421;10;15;20;15;1;Standard;Non-physical;Balanced;Conservative;Balanced;Balanced;Very Ruthless;11;10;8;10;10;13;10;3;5;11;5;3;15;11;0;;5;2
1422;10;10;15;20;1;Offensive;Non-physical;Passive;Balanced;Loves Prospects;Innovative;Ruthless;13;14;15;5;4;6;7;8;12;12;6;4;6;15;0;;12;13
1423;10;10;15;20;1;Offensive;Non-physical;Passive;Aggressive;Prefers Veterans;Balanced;Very Ruthless;9;9;7;11;8;8;9;4;11;8;8;15;9;15;0;;13;14
1424;10;10;15;20;1;Offensive;Non-physical;Passive;Conservative;Loves Veterans;Balanced;Balanced;11;11;7;12;14;3;8;10;8;12;4;14;7;13;0;;16;12
1425;10;10;15;20;1;Offensive;Balanced;Balanced;Conservative;Prefers Veterans;Balanced;Ruthless;14;13;15;2;14;5;10;9;17;1;4;19;6;2;0;;12;15
1426;10;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Ruthless;5;1;9;13;4;7;14;4;10;13;4;7;5;1;0;;20;18
1427;10;10;15;20;1;Offensive;Balanced;Aggressive;Conservative;Prefers Veterans;Balanced;Ruthless;3;8;4;1;4;3;10;5;6;14;9;5;13;5;0;;15;13
1428;10;10;15;20;1;Offensive;Non-physical;Balanced;Aggressive;Prefers Prospects;Balanced;Balanced;13;12;9;11;15;8;7;6;14;10;8;6;9;5;0;;11;18
1429;5;10;20;15;1;Offensive;Balanced;Balanced;Balanced;Prefers Prospects;Balanced;Ruthless;13;6;8;7;6;6;7;3;14;1;3;12;11;11;0;;4;9
1430;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Conservative;Ruthless;5;9;11;18;8;9;10;4;12;5;9;13;17;15;0;;13;9
1431;5;10;20;15;1;Offensive;Non-physical;Very Passive;Balanced;Balanced;Conservative;Ruthless;13;9;14;6;13;3;6;4;12;9;6;11;13;13;0;;1;13
1432;5;10;20;15;1;Offensive;Non-physical;Passive;Conservative;Balanced;Conservative;Very Loyal;12;13;13;4;14;3;5;7;15;5;3;14;10;11;0;;4;3
1433;5;10;20;15;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;18;10;15;4;18;8;10;16;5;5;7;9;16;0;;1;3
1434;1;1;5;1;20;Standard;Balanced;Balanced;Aggressive;Prefers Veterans;Conservative;Loyal;0;0;0;0;0;0;0;9;0;0;3;0;0;0;18;;0;0
1435;15;20;10;15;1;Offensive;Balanced;Passive;Aggressive;Balanced;Innovative;Balanced;6;5;10;2;4;3;12;6;8;4;8;15;13;4;0;;6;11
1436;10;15;20;15;1;Offensive;Non-physical;Passive;Balanced;Balanced;Innovative;Balanced;15;14;9;17;15;11;15;1;11;14;4;12;7;8;0;;13;7
1437;10;10;15;20;1;Standard;Non-physical;Balanced;Balanced;Loves Veterans;Conservative;Ruthless;14;1;11;4;13;10;8;3;6;7;3;17;9;8;0;;20;11
1438;10;10;15;20;1;Offensive;Non-physical;Passive;Balanced;Prefers Prospects;Conservative;Loyal;15;13;4;4;8;9;10;11;4;0;5;7;18;10;0;;17;17
1439;10;10;15;20;1;Offensive;Balanced;Passive;Balanced;Balanced;Conservative;Very Ruthless;12;14;10;12;6;10;3;6;16;1;5;7;16;10;0;;20;14
1440;10;10;15;20;1;Standard;Balanced;Balanced;Conservative;Balanced;Balanced;Loyal;3;10;1;1;14;11;2;4;13;4;10;15;7;15;0;;20;17
1441;10;10;15;20;1;Offensive;Non-physical;Passive;Very Conservative;Balanced;Innovative;Balanced;10;4;10;7;3;10;1;5;10;12;11;8;14;6;0;;17;11
1442;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Very Conservative;Balanced;15;5;5;8;8;4;5;4;9;13;8;16;14;11;0;;19;20
1443;10;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Innovative;Loyal;5;1;8;3;3;5;10;8;4;10;8;9;8;1;0;;19;15
1444;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Balanced;Balanced;Loyal;12;18;12;14;18;5;11;8;7;7;9;5;8;8;0;;9;11
1445;5;10;20;15;1;Standard;Balanced;Balanced;Balanced;Loves Veterans;Conservative;Balanced;6;14;12;5;14;15;10;10;9;1;1;3;16;4;0;;5;1
1446;5;10;20;15;1;Offensive;Non-physical;Balanced;Conservative;Prefers Veterans;Balanced;Loyal;10;7;5;18;6;11;7;6;13;11;4;13;6;5;0;;11;15
1447;5;10;20;15;1;Offensive;Non-physical;Passive;Conservative;Balanced;Innovative;Ruthless;14;11;19;10;9;10;3;10;5;4;7;14;18;15;0;;10;1
1448;5;10;20;15;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Ruthless;10;9;7;4;14;7;9;8;13;12;2;10;8;13;0;;6;1
1449;1;1;5;1;20;Offensive;Non-physical;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;0;0;0;0;0;0;0;9;0;0;9;0;0;0;18;;0;0
1450;15;20;10;15;1;Very Defensive;Very Non-Physical;Balanced;Balanced;Balanced;Conservative;Very Loyal;1;4;6;8;10;5;5;7;7;4;3;3;12;2;0;;11;10
1451;10;15;20;15;1;Very Defensive;Very Non-Physical;Balanced;Balanced;Prefers Veterans;Balanced;Very Ruthless;4;8;11;12;3;9;15;1;15;11;9;13;11;5;0;;12;7
1452;10;10;15;20;1;Defensive;Very Non-Physical;Aggressive;Balanced;Balanced;Conservative;Ruthless;1;1;9;1;12;8;4;7;3;7;8;5;4;13;0;;12;15
1453;10;10;15;20;1;Very Defensive;Non-physical;Balanced;Balanced;Prefers Prospects;Balanced;Balanced;2;7;4;6;10;11;9;9;3;3;5;6;13;1;0;;14;16
1454;10;10;15;20;1;Very Defensive;Very Non-Physical;Balanced;Aggressive;Balanced;Innovative;Ruthless;9;3;3;11;7;2;13;5;6;7;3;16;9;5;0;;14;13
1455;10;10;15;20;1;Very Defensive;Very Non-Physical;Balanced;Balanced;Balanced;Innovative;Balanced;11;4;1;12;8;1;7;6;3;15;9;19;9;7;0;;13;10
1456;10;10;15;20;1;Defensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Ruthless;2;12;11;10;1;13;10;2;5;8;10;17;6;13;0;;11;11
